
******************************************************************************

       Photoionization cross-sections for Si II

   Data is from the Opacity project
   Verner high energy tail included for gnd level
   Smoothed with a gausian of width 3000 km/sec

          Types of cross sections included:
         -----------------------------------

           2-  Hydrogenic (n,l)
           3 - Hydrogenic (n)
          20 - Opacity Project: smoothed [number of data pairs]
          21 - Opacity Project: scaled, smoothed [number of data pairs]

 [Reference] photoionization cross-sections for Si\,{\sc ii} were computed as part of the Opacity Project by \cite{MEL95_Al_seq}.

******************************************************************************

04-Sep-1997                             !Date
 1.958D+00 5.871D+00
 1.968D+00 4.694D+00
 1.978D+00 4.122D+00
 1.988D+00 4.087D+00
 2.008D+00 4.630D+00
 2.028D+00 5.118D+00
 2.038D+00 5.241D+00
 2.048D+00 5.283D+00
 2.058D+00 5.270D+00
 2.100D+00 4.971D+00
 2.142D+00 4.450D+00
 2.174D+00 3.704D+00
 2.196D+00 3.196D+00
 2.207D+00 3.094D+00
 2.218D+00 3.107D+00
 2.229D+00 3.170D+00
 2.240D+00 3.219D+00
 2.251D+00 3.213D+00
 2.263D+00 3.136D+00
 2.285D+00 2.833D+00
 2.297D+00 2.694D+00
 2.308D+00 2.631D+00
 2.320D+00 2.641D+00
 2.331D+00 2.686D+00
 2.343D+00 2.712D+00
 2.354D+00 2.707D+00
 2.390D+00 2.454D+00
 2.438D+00 2.162D+00
 2.450D+00 2.117D+00
 2.475D+00 2.065D+00
 2.524D+00 1.932D+00
 2.575D+00 1.795D+00
 2.680D+00 1.461D+00
 2.747D+00 1.079D+00
 2.775D+00 9.171D-01
 2.803D+00 8.635D-01
 2.831D+00 8.695D-01
 2.859D+00 8.582D-01
 2.873D+00 8.543D-01
 2.917D+00 8.822D-01
 2.960D+00 9.099D-01
 3.020D+00 8.050D-01
 3.096D+00 7.192D-01
 3.143D+00 7.456D-01
 3.158D+00 7.590D-01
 3.222D+00 6.260D-01
 3.287D+00 5.100D-01
 3.353D+00 5.794D-01
 3.370D+00 5.955D-01
 3.420D+00 5.122D-01
 3.455D+00 4.790D-01
 3.489D+00 5.203D-01
 3.524D+00 5.527D-01
 3.577D+00 6.562D-01
 3.613D+00 6.945D-01
 3.649D+00 6.309D-01
 3.722D+00 5.757D-01
 3.760D+00 5.582D-01
 3.816D+00 5.297D-01
 3.854D+00 5.039D-01
 3.893D+00 4.876D-01
 3.932D+00 5.014D-01
 3.971D+00 5.110D-01
 4.031D+00 4.831D-01
 4.112D+00 4.515D-01
 4.153D+00 4.431D-01
 4.195D+00 4.362D-01
 4.279D+00 4.127D-01
 4.365D+00 3.924D-01
 4.520D+00 3.574D-01
 4.895D+00 2.816D-01
 5.301D+00 2.217D-01
 5.740D+00 1.746D-01
 6.216D+00 1.374D-01
 6.732D+00 1.082D-01
 7.290D+00 8.524D-02
 7.894D+00 6.712D-02
 8.549D+00 5.285D-02
 9.258D+00 4.162D-02
 1.003D+01 3.278D-02
 1.086D+01 2.581D-02
 1.176D+01 2.032D-02
 1.273D+01 1.600D-02
 1.379D+01 1.260D-02
 1.493D+01 9.922D-03
 1.617D+01 7.813D-03
 1.751D+01 6.152D-03
 1.896D+01 4.844D-03
 2.053D+01 3.814D-03
 2.084D+01 3.647D-03
3s2(1S)4p2Po                            !Configuration name
20                                      !Type of cross-section
151                                     !Number of cross-section points
 1.000D+00 2.209D+00
 1.051D+00 1.788D+00
 1.062D+00 1.594D+00
 1.072D+00 1.297D+00
 1.078D+00 1.161D+00
 1.083D+00 1.072D+00
 1.088D+00 1.030D+00
 1.094D+00 1.024D+00
 1.099D+00 1.029D+00
 1.105D+00 1.031D+00
 1.110D+00 1.023D+00
 1.121D+00 9.841D-01
 1.127D+00 9.961D-01
 1.133D+00 1.098D+00
 1.150D+00 2.253D+00
 1.155D+00 2.503D+00
 1.161D+00 2.407D+00
 1.173D+00 1.674D+00
 1.179D+00 1.363D+00
 1.184D+00 1.178D+00
 1.190D+00 1.074D+00
 1.202D+00 9.758D-01
 1.220D+00 8.902D-01
 1.315D+00 7.325D-01
 1.375D+00 8.397D-01
 1.403D+00 9.773D-01
 1.467D+00 1.626D+00
 1.475D+00 1.839D+00
 1.482D+00 2.341D+00
 1.489D+00 3.493D+00
 1.504D+00 7.987D+00
 1.512D+00 1.017D+01
 1.519D+00 1.113D+01
 1.527D+00 1.094D+01
 1.534D+00 1.032D+01
 1.542D+00 1.010D+01
 1.550D+00 1.068D+01
 1.558D+00 1.207D+01
 1.573D+00 1.792D+01
 1.581D+00 2.334D+01
 1.589D+00 3.176D+01
 1.597D+00 4.539D+01
 1.613D+00 9.850D+01
 1.629D+00 1.840D+02
 1.637D+00 2.192D+02
 1.645D+00 2.320D+02
 1.653D+00 2.210D+02
 1.670D+00 1.649D+02
 1.687D+00 1.192D+02
 1.695D+00 9.659D+01
 1.712D+00 5.663D+01
 1.729D+00 3.487D+01
 1.746D+00 1.939D+01
 1.755D+00 1.367D+01
 1.764D+00 9.973D+00
 1.773D+00 7.738D+00
 1.782D+00 6.565D+00
 1.791D+00 6.045D+00
 1.799D+00 5.990D+00
 1.808D+00 6.055D+00
 1.817D+00 5.875D+00
 1.836D+00 4.520D+00
 1.845D+00 3.778D+00
 1.854D+00 3.294D+00
 1.863D+00 3.029D+00
 1.873D+00 2.869D+00
 1.891D+00 2.496D+00
 1.949D+00 1.687D+00
 1.958D+00 1.607D+00
 1.968D+00 1.560D+00
 1.978D+00 1.539D+00
 1.988D+00 1.532D+00
 1.998D+00 1.531D+00
 2.008D+00 1.541D+00
 2.018D+00 1.556D+00
 2.028D+00 1.551D+00
 2.038D+00 1.491D+00
 2.058D+00 1.171D+00
 2.069D+00 1.022D+00
 2.079D+00 9.570D-01
 2.100D+00 9.776D-01
 2.110D+00 9.377D-01
 2.131D+00 7.477D-01
 2.240D+00 4.569D-01
 2.263D+00 4.421D-01
 2.285D+00 4.339D-01
 2.297D+00 4.355D-01
 2.343D+00 3.731D-01
 2.390D+00 3.238D-01
 2.438D+00 2.620D-01
 2.475D+00 2.243D-01
 2.499D+00 2.352D-01
 2.512D+00 2.434D-01
 2.550D+00 2.081D-01
 2.627D+00 1.607D-01
 2.640D+00 1.595D-01
 2.680D+00 1.574D-01
 2.761D+00 1.767D-01
 2.803D+00 1.871D-01
 2.859D+00 1.419D-01
 2.902D+00 1.162D-01
 2.931D+00 1.212D-01
 2.960D+00 1.245D-01
 2.975D+00 1.235D-01
 2.990D+00 1.228D-01
 3.020D+00 1.242D-01
 3.081D+00 1.114D-01
 3.112D+00 1.067D-01
 3.222D+00 2.728D-01
 3.270D+00 3.665D-01
 3.320D+00 2.825D-01
 3.370D+00 2.286D-01
 3.386D+00 2.336D-01
 3.437D+00 1.787D-01
 3.506D+00 1.020D-01
 3.559D+00 1.200D-01
 3.595D+00 1.361D-01
 3.649D+00 1.095D-01
 3.704D+00 8.949D-02
 3.816D+00 4.335D-01
 3.874D+00 6.842D-01
 3.932D+00 3.883D-01
 3.991D+00 1.837D-01
 4.051D+00 3.921D-01
 4.092D+00 5.362D-01
 4.133D+00 4.619D-01
 4.153D+00 4.345D-01
 4.195D+00 4.772D-01
 4.216D+00 4.923D-01
 4.279D+00 4.236D-01
 4.634D+00 2.106D-01
 5.018D+00 1.595D-01
 5.434D+00 1.256D-01
 5.885D+00 9.892D-02
 6.373D+00 7.789D-02
 6.901D+00 6.133D-02
 7.473D+00 4.829D-02
 8.093D+00 3.803D-02
 8.764D+00 2.994D-02
 9.491D+00 2.358D-02
 1.028D+01 1.857D-02
 1.113D+01 1.462D-02
 1.205D+01 1.152D-02
 1.305D+01 9.066D-03
 1.413D+01 7.139D-03
 1.531D+01 5.622D-03
 1.658D+01 4.426D-03
 1.795D+01 3.486D-03
 1.944D+01 2.745D-03
 2.105D+01 2.162D-03
 2.169D+01 1.976D-03
3s3p2_2Pe                               !Configuration name
20                                      !Type of cross-section
225                                     !Number of cross-section points
 1.000D+00 2.807D-01
 1.072D+00 2.431D-01
 1.161D+00 2.809D-01
 1.208D+00 3.433D-01
 1.233D+00 3.751D-01
 1.245D+00 4.085D-01
 1.251D+00 5.113D-01
 1.257D+00 8.303D-01
 1.276D+00 3.680D+00
 1.283D+00 4.411D+00
 1.289D+00 4.514D+00
 1.302D+00 3.622D+00
 1.308D+00 3.400D+00
 1.315D+00 3.539D+00
 1.322D+00 4.093D+00
 1.328D+00 5.107D+00
 1.335D+00 6.916D+00
 1.341D+00 1.008D+01
 1.348D+00 1.588D+01
 1.355D+00 2.555D+01
 1.368D+00 5.758D+01
 1.375D+00 7.303D+01
 1.382D+00 8.070D+01
 1.389D+00 7.646D+01
 1.403D+00 4.636D+01
 1.417D+00 2.112D+01
 1.424D+00 1.477D+01
 1.438D+00 8.303D+00
 1.453D+00 3.933D+00
 1.460D+00 2.550D+00
 1.467D+00 1.751D+00
 1.475D+00 1.400D+00
 1.482D+00 1.248D+00
 1.489D+00 1.176D+00
 1.512D+00 1.053D+00
 1.519D+00 1.033D+00
 1.527D+00 1.025D+00
 1.534D+00 1.031D+00
 1.542D+00 1.051D+00
 1.550D+00 1.092D+00
 1.558D+00 1.157D+00
 1.565D+00 1.258D+00
 1.573D+00 1.412D+00
 1.581D+00 1.673D+00
 1.589D+00 2.327D+00
 1.597D+00 4.314D+00
 1.605D+00 1.024D+01
 1.613D+00 2.637D+01
 1.621D+00 5.863D+01
 1.629D+00 1.074D+02
 1.637D+00 1.564D+02
 1.645D+00 1.786D+02
 1.653D+00 1.622D+02
 1.670D+00 6.575D+01
 1.678D+00 3.082D+01
 1.687D+00 1.264D+01
 1.695D+00 6.694D+00
 1.704D+00 5.572D+00
 1.712D+00 5.496D+00
 1.721D+00 4.953D+00
 1.729D+00 4.491D+00
 1.738D+00 5.527D+00
 1.746D+00 9.456D+00
 1.755D+00 1.562D+01
 1.764D+00 2.114D+01
 1.773D+00 2.276D+01
 1.782D+00 1.911D+01
 1.791D+00 1.270D+01
 1.799D+00 6.758D+00
 1.808D+00 2.886D+00
 1.817D+00 1.168D+00
 1.827D+00 6.282D-01
 1.836D+00 7.304D-01
 1.845D+00 1.184D+00
 1.863D+00 2.981D+00
 1.873D+00 3.778D+00
 1.882D+00 3.932D+00
 1.891D+00 3.281D+00
 1.901D+00 2.274D+00
 1.910D+00 1.492D+00
 1.920D+00 1.225D+00
 1.929D+00 1.438D+00
 1.939D+00 1.794D+00
 1.949D+00 1.978D+00
 1.958D+00 1.931D+00
 1.968D+00 1.820D+00
 1.978D+00 1.830D+00
 1.988D+00 1.989D+00
 1.998D+00 2.264D+00
 2.008D+00 2.907D+00
 2.018D+00 4.412D+00
 2.048D+00 1.609D+01
 2.058D+00 2.052D+01
 2.069D+00 2.594D+01
 2.079D+00 3.523D+01
 2.100D+00 7.117D+01
 2.110D+00 8.846D+01
 2.121D+00 9.506D+01
 2.131D+00 8.666D+01
 2.153D+00 4.878D+01
 2.163D+00 3.281D+01
 2.174D+00 2.260D+01
 2.185D+00 1.637D+01
 2.196D+00 1.274D+01
 2.207D+00 1.034D+01
 2.240D+00 6.373D+00
 2.263D+00 4.819D+00
 2.274D+00 4.244D+00
 2.285D+00 3.927D+00
 2.297D+00 4.169D+00
 2.308D+00 5.751D+00
 2.320D+00 9.481D+00
 2.343D+00 2.336D+01
 2.354D+00 2.871D+01
 2.366D+00 2.921D+01
 2.390D+00 1.698D+01
 2.402D+00 1.046D+01
 2.414D+00 6.112D+00
 2.426D+00 4.001D+00
 2.438D+00 3.376D+00
 2.450D+00 4.138D+00
 2.475D+00 8.716D+00
 2.487D+00 1.064D+01
 2.499D+00 1.060D+01
 2.524D+00 6.538D+00
 2.537D+00 5.162D+00
 2.550D+00 5.203D+00
 2.562D+00 5.884D+00
 2.575D+00 6.175D+00
 2.588D+00 5.651D+00
 2.601D+00 4.617D+00
 2.614D+00 3.687D+00
 2.627D+00 3.175D+00
 2.640D+00 2.987D+00
 2.653D+00 2.970D+00
 2.667D+00 2.975D+00
 2.680D+00 2.935D+00
 2.693D+00 2.868D+00
 2.707D+00 2.837D+00
 2.720D+00 2.899D+00
 2.761D+00 3.701D+00
 2.803D+00 4.522D+00
 2.817D+00 4.629D+00
 2.831D+00 4.640D+00
 2.845D+00 4.561D+00
 2.873D+00 4.207D+00
 2.902D+00 3.634D+00
 2.931D+00 3.080D+00
 2.946D+00 2.930D+00
 2.960D+00 2.865D+00
 2.975D+00 2.830D+00
 2.990D+00 2.786D+00
 3.020D+00 2.598D+00
 3.065D+00 2.095D+00
 3.096D+00 1.796D+00
 3.127D+00 1.608D+00
 3.158D+00 1.425D+00
 3.190D+00 1.269D+00
 3.206D+00 1.241D+00
 3.222D+00 1.248D+00
 3.254D+00 1.308D+00
 3.287D+00 1.349D+00
 3.303D+00 1.353D+00
 3.320D+00 1.335D+00
 3.370D+00 1.124D+00
 3.403D+00 9.672D-01
 3.420D+00 9.141D-01
 3.437D+00 8.901D-01
 3.455D+00 8.972D-01
 3.489D+00 9.753D-01
 3.506D+00 9.969D-01
 3.524D+00 9.831D-01
 3.577D+00 8.192D-01
 3.649D+00 6.306D-01
 3.667D+00 6.115D-01
 3.685D+00 6.025D-01
 3.722D+00 5.933D-01
 3.741D+00 5.912D-01
 3.760D+00 5.936D-01
 3.778D+00 5.981D-01
 3.797D+00 5.990D-01
 3.816D+00 5.938D-01
 3.835D+00 5.853D-01
 3.854D+00 5.785D-01
 3.874D+00 5.763D-01
 3.893D+00 5.780D-01
 3.912D+00 5.829D-01
 3.932D+00 5.911D-01
 3.971D+00 6.193D-01
 3.991D+00 6.322D-01
 4.011D+00 6.333D-01
 4.031D+00 6.189D-01
 4.071D+00 5.694D-01
 4.092D+00 5.489D-01
 4.112D+00 5.364D-01
 4.133D+00 5.326D-01
 4.153D+00 5.408D-01
 4.216D+00 6.171D-01
 4.322D+00 6.997D-01
 4.431D+00 6.159D-01
 4.498D+00 5.567D-01
 4.543D+00 5.207D-01
 4.680D+00 4.528D-01
 4.751D+00 4.693D-01
 4.822D+00 4.800D-01
 4.944D+00 4.533D-01
 5.354D+00 3.570D-01
 5.798D+00 2.810D-01
 6.278D+00 2.213D-01
 6.799D+00 1.743D-01
 7.363D+00 1.372D-01
 7.973D+00 1.080D-01
 8.634D+00 8.509D-02
 9.350D+00 6.700D-02
 1.013D+01 5.276D-02
 1.097D+01 4.154D-02
 1.187D+01 3.271D-02
 1.286D+01 2.576D-02
 1.393D+01 2.029D-02
 1.508D+01 1.598D-02
 1.633D+01 1.258D-02
 1.768D+01 9.904D-03
 1.915D+01 7.799D-03
 2.074D+01 6.141D-03
 2.235D+01 4.908D-03
3s2(1S)5s2Se                            !Configuration name
20                                      !Type of cross-section
141                                     !Number of cross-section points
 1.000D+00 6.003D-02
 1.020D+00 7.715D-02
 1.025D+00 8.152D-02
 1.072D+00 1.218D-01
 1.083D+00 1.310D-01
 1.088D+00 1.356D-01
 1.094D+00 1.402D-01
 1.099D+00 1.449D-01
 1.110D+00 1.544D-01
 1.116D+00 1.591D-01
 1.127D+00 1.687D-01
 1.138D+00 1.783D-01
 1.144D+00 1.832D-01
 1.150D+00 1.881D-01
 1.190D+00 2.230D-01
 1.302D+00 3.398D-01
 1.362D+00 4.989D-01
 1.375D+00 5.294D-01
 1.389D+00 4.491D-01
 1.403D+00 3.835D-01
 1.467D+00 7.671D-01
 1.482D+00 9.867D-01
 1.504D+00 1.616D+00
 1.512D+00 1.821D+00
 1.519D+00 1.884D+00
 1.527D+00 1.748D+00
 1.542D+00 9.836D-01
 1.565D+00 2.054D-01
 1.597D+00 6.893D-01
 1.605D+00 7.858D-01
 1.629D+00 3.655D-01
 1.653D+00 1.395D-01
 1.678D+00 1.884D-01
 1.799D+00 3.858D-01
 1.836D+00 4.340D-01
 1.863D+00 4.714D-01
 1.910D+00 6.368D-01
 1.920D+00 6.817D-01
 1.958D+00 1.022D+00
 1.968D+00 1.096D+00
 1.998D+00 8.230D-01
 2.018D+00 6.846D-01
 2.048D+00 9.417D-01
 2.069D+00 1.043D+00
 2.089D+00 9.881D-01
 2.142D+00 1.405D+00
 2.153D+00 1.551D+00
 2.163D+00 1.643D+00
 2.174D+00 1.650D+00
 2.185D+00 1.610D+00
 2.196D+00 1.587D+00
 2.207D+00 1.619D+00
 2.218D+00 1.715D+00
 2.240D+00 2.084D+00
 2.263D+00 2.673D+00
 2.285D+00 3.208D+00
 2.308D+00 3.832D+00
 2.331D+00 5.254D+00
 2.354D+00 7.805D+00
 2.366D+00 1.006D+01
 2.378D+00 1.462D+01
 2.390D+00 2.491D+01
 2.402D+00 5.162D+01
 2.414D+00 1.117D+02
 2.438D+00 3.927D+02
 2.450D+00 5.551D+02
 2.462D+00 6.376D+02
 2.475D+00 5.847D+02
 2.499D+00 2.665D+02
 2.512D+00 1.362D+02
 2.524D+00 6.430D+01
 2.761D+00 3.418D-01
 2.873D+00 1.387D-01
 2.931D+00 9.992D-02
 3.020D+00 6.859D-02
 3.065D+00 8.542D-02
 3.096D+00 9.288D-02
 3.143D+00 4.723D-02
 3.238D+00 8.649D-03
 3.254D+00 8.755D-03
 3.303D+00 8.992D-03
 3.386D+00 9.450D-03
 3.420D+00 9.541D-03
 3.489D+00 7.244D-03
 3.542D+00 5.490D-03
 3.595D+00 6.652D-03
 3.667D+00 7.957D-03
 3.835D+00 1.107D-01
 3.854D+00 1.314D-01
 3.912D+00 7.538D-02
 3.991D+00 2.747D-02
 4.112D+00 7.094D-02
 4.133D+00 7.925D-02
 4.195D+00 5.660D-02
 4.279D+00 3.640D-02
 4.322D+00 3.319D-02
 4.365D+00 3.168D-02
 4.387D+00 3.220D-02
 4.409D+00 3.241D-02
 4.453D+00 3.168D-02
 4.475D+00 3.145D-02
 4.520D+00 3.206D-02
 4.565D+00 3.282D-02
 4.657D+00 4.111D-02
 4.727D+00 4.698D-02
 4.822D+00 1.058D-01
 4.870D+00 1.235D-01
 4.919D+00 9.092D-02
 4.944D+00 8.114D-02
 5.145D+00 1.138D+00
 5.196D+00 1.480D+00
 5.274D+00 7.612D-01
 5.544D+00 6.106D-02
 5.571D+00 6.127D-02
 5.599D+00 6.145D-02
 5.683D+00 3.458D-02
 5.740D+00 2.701D-02
 5.798D+00 3.302D-02
 5.827D+00 3.476D-02
 5.914D+00 3.189D-02
 5.944D+00 3.060D-02
 6.003D+00 2.757D-02
 6.247D+00 2.270D-02
 6.533D+00 2.101D-02
 7.146D+00 1.606D-02
 7.816D+00 1.227D-02
 8.549D+00 9.381D-03
 9.350D+00 7.169D-03
 1.023D+01 5.480D-03
 1.119D+01 4.188D-03
 1.223D+01 3.200D-03
 1.338D+01 2.446D-03
 1.464D+01 1.870D-03
 1.601D+01 1.428D-03
 1.751D+01 1.092D-03
 1.915D+01 8.345D-04
 2.095D+01 6.378D-04
 2.291D+01 4.875D-04
 2.506D+01 3.725D-04
 2.741D+01 2.847D-04
 2.983D+01 2.208D-04
3s2(1S)4d2De                            !Configuration name
20                                      !Type of cross-section
163                                     !Number of cross-section points
 1.000D+00 7.436D+00
 1.030D+00 6.769D+00
 1.035D+00 6.651D+00
 1.056D+00 6.173D+00
 1.067D+00 5.930D+00
 1.072D+00 5.808D+00
 1.155D+00 4.136D+00
 1.161D+00 4.037D+00
 1.167D+00 3.938D+00
 1.179D+00 3.737D+00
 1.184D+00 3.636D+00
 1.190D+00 3.534D+00
 1.283D+00 2.108D+00
 1.289D+00 2.020D+00
 1.410D+00 5.578D-01
 1.489D+00 4.769D-02
 1.542D+00 8.331D-01
 1.573D+00 3.644D+00
 1.597D+00 5.632D+00
 1.613D+00 6.989D+00
 1.645D+00 1.237D+01
 1.662D+00 1.487D+01
 1.670D+00 1.552D+01
 1.678D+00 1.558D+01
 1.687D+00 1.509D+01
 1.721D+00 9.618D+00
 1.755D+00 3.789D+00
 1.773D+00 1.852D+00
 1.782D+00 1.253D+00
 1.791D+00 9.561D-01
 1.799D+00 1.052D+00
 1.808D+00 1.551D+00
 1.836D+00 5.095D+00
 1.863D+00 8.441D+00
 1.873D+00 8.883D+00
 1.882D+00 9.012D+00
 1.891D+00 8.879D+00
 1.929D+00 7.257D+00
 1.978D+00 5.387D+00
 2.008D+00 4.337D+00
 2.069D+00 2.706D+00
 2.100D+00 1.935D+00
 2.110D+00 1.686D+00
 2.121D+00 1.532D+00
 2.131D+00 1.527D+00
 2.153D+00 1.743D+00
 2.163D+00 1.791D+00
 2.174D+00 1.741D+00
 2.196D+00 1.490D+00
 2.240D+00 9.944D-01
 2.285D+00 6.839D-01
 2.331D+00 3.186D-01
 2.366D+00 1.194D-01
 2.414D+00 7.581D-01
 2.438D+00 1.111D+00
 2.450D+00 1.258D+00
 2.462D+00 1.630D+00
 2.499D+00 4.803D+00
 2.512D+00 6.502D+00
 2.524D+00 9.498D+00
 2.537D+00 1.527D+01
 2.550D+00 2.602D+01
 2.575D+00 6.635D+01
 2.614D+00 1.648D+02
 2.640D+00 2.330D+02
 2.680D+00 3.462D+02
 2.693D+00 3.742D+02
 2.707D+00 3.631D+02
 2.734D+00 2.252D+02
 2.761D+00 9.017D+01
 2.775D+00 5.725D+01
 2.789D+00 4.078D+01
 2.803D+00 3.184D+01
 2.831D+00 2.309D+01
 2.859D+00 1.846D+01
 2.902D+00 1.462D+01
 2.931D+00 1.330D+01
 2.946D+00 1.297D+01
 2.960D+00 1.290D+01
 2.990D+00 1.328D+01
 3.005D+00 1.322D+01
 3.020D+00 1.237D+01
 3.050D+00 8.172D+00
 3.065D+00 5.871D+00
 3.081D+00 4.401D+00
 3.096D+00 3.890D+00
 3.112D+00 4.155D+00
 3.143D+00 5.280D+00
 3.158D+00 5.473D+00
 3.174D+00 5.516D+00
 3.190D+00 5.491D+00
 3.206D+00 5.305D+00
 3.254D+00 3.424D+00
 3.270D+00 2.885D+00
 3.287D+00 2.604D+00
 3.303D+00 2.537D+00
 3.320D+00 2.551D+00
 3.336D+00 2.554D+00
 3.353D+00 2.509D+00
 3.386D+00 2.293D+00
 3.403D+00 2.188D+00
 3.437D+00 2.064D+00
 3.472D+00 1.958D+00
 3.524D+00 1.856D+00
 3.577D+00 1.764D+00
 3.649D+00 1.651D+00
 3.741D+00 1.514D+00
 3.854D+00 1.389D+00
 3.893D+00 1.444D+00
 3.912D+00 1.466D+00
 3.991D+00 1.173D+00
 4.071D+00 9.422D-01
 4.092D+00 9.038D-01
 4.322D+00 7.224D-01
 4.431D+00 6.806D-01
 4.453D+00 6.706D-01
 4.520D+00 6.366D-01
 4.611D+00 6.089D-01
 4.657D+00 6.137D-01
 4.751D+00 5.524D-01
 4.870D+00 4.924D-01
 4.919D+00 4.941D-01
 4.968D+00 4.959D-01
 5.094D+00 4.395D-01
 5.170D+00 4.007D-01
 5.248D+00 3.643D-01
 5.301D+00 3.475D-01
 5.434D+00 6.731D-01
 5.516D+00 8.362D-01
 5.599D+00 1.079D+00
 5.655D+00 1.255D+00
 5.740D+00 9.259D-01
 5.944D+00 3.878D-01
 6.003D+00 4.249D-01
 6.033D+00 4.423D-01
 6.124D+00 3.597D-01
 6.216D+00 2.783D-01
 6.278D+00 2.820D-01
 6.373D+00 2.663D-01
 6.469D+00 2.534D-01
 6.533D+00 2.450D-01
 6.566D+00 2.409D-01
 6.599D+00 2.366D-01
 6.765D+00 2.213D-01
 6.833D+00 2.161D-01
 7.075D+00 1.988D-01
 7.511D+00 1.581D-01
 8.215D+00 1.109D-01
 8.985D+00 8.466D-02
 9.828D+00 6.470D-02
 1.075D+01 4.945D-02
 1.176D+01 3.779D-02
 1.286D+01 2.888D-02
 1.406D+01 2.207D-02
 1.538D+01 1.687D-02
 1.683D+01 1.290D-02
 1.840D+01 9.854D-03
 2.013D+01 7.531D-03
 2.201D+01 5.756D-03
 2.408D+01 4.399D-03
 2.634D+01 3.362D-03
 2.881D+01 2.569D-03
 3.135D+01 1.993D-03
3s2(1S)4f2Fo                            !Configuration name
20                                      !Type of cross-section
117                                     !Number of cross-section points
 1.000D+00 5.478D+00
 1.078D+00 4.118D+00
 1.133D+00 3.255D+00
 1.155D+00 2.921D+00
 1.202D+00 2.534D+00
 1.220D+00 2.392D+00
 1.233D+00 2.297D+00
 1.239D+00 2.249D+00
 1.348D+00 1.548D+00
 1.355D+00 1.512D+00
 1.460D+00 1.057D+00
 1.467D+00 1.031D+00
 1.597D+00 6.531D-01
 1.738D+00 3.789D-01
 1.873D+00 2.096D-01
 1.901D+00 2.229D-01
 1.910D+00 2.274D-01
 1.939D+00 1.786D-01
 2.048D+00 7.859D-02
 2.131D+00 5.514D-01
 2.163D+00 8.246D-01
 2.196D+00 5.684D-01
 2.297D+00 1.405D-01
 2.320D+00 1.274D-01
 2.354D+00 1.169D-01
 2.414D+00 2.305D-01
 2.438D+00 2.600D-01
 2.462D+00 2.173D-01
 2.475D+00 2.149D-01
 2.524D+00 6.653D-01
 2.550D+00 9.233D-01
 2.575D+00 8.487D-01
 2.627D+00 1.291D+00
 2.653D+00 1.760D+00
 2.693D+00 3.279D+00
 2.720D+00 5.133D+00
 2.747D+00 8.146D+00
 2.775D+00 1.378D+01
 2.803D+00 2.527D+01
 2.817D+00 3.524D+01
 2.831D+00 5.053D+01
 2.845D+00 7.712D+01
 2.859D+00 1.232D+02
 2.888D+00 2.937D+02
 2.902D+00 3.846D+02
 2.917D+00 4.399D+02
 2.931D+00 4.370D+02
 2.975D+00 2.138D+02
 3.005D+00 9.519D+01
 3.020D+00 6.764D+01
 3.035D+00 5.059D+01
 3.081D+00 2.187D+01
 3.287D+00 8.702D-01
 3.320D+00 9.842D-01
 3.336D+00 1.006D+00
 3.386D+00 7.984D-01
 3.506D+00 4.128D-01
 3.524D+00 4.128D-01
 3.577D+00 3.679D-01
 3.649D+00 3.132D-01
 3.778D+00 2.433D-01
 4.071D+00 1.349D-01
 4.133D+00 1.410D-01
 4.153D+00 1.423D-01
 4.216D+00 1.297D-01
 4.258D+00 1.204D-01
 4.301D+00 1.104D-01
 4.387D+00 9.642D-02
 4.498D+00 7.932D-02
 4.565D+00 7.261D-02
 4.657D+00 2.086D-01
 4.704D+00 2.829D-01
 4.751D+00 1.856D-01
 4.822D+00 9.123D-02
 4.870D+00 1.210D-01
 4.895D+00 1.264D-01
 4.944D+00 1.011D-01
 5.043D+00 7.248D-02
 5.094D+00 6.366D-02
 5.222D+00 5.099D-02
 5.301D+00 6.150D-02
 5.380D+00 6.851D-02
 5.461D+00 5.710D-02
 5.516D+00 5.074D-02
 5.571D+00 5.247D-02
 5.599D+00 5.341D-02
 5.655D+00 5.158D-02
 5.683D+00 5.082D-02
 5.914D+00 4.217D-01
 6.003D+00 6.844D-01
 6.063D+00 8.593D-01
 6.124D+00 9.270D-01
 6.278D+00 5.092D-01
 6.469D+00 2.804D-01
 6.599D+00 1.301D-01
 6.732D+00 5.869D-02
 6.833D+00 4.548D-02
 7.146D+00 2.758D-02
 7.290D+00 2.345D-02
 7.777D+00 1.417D-02
 7.973D+00 1.083D-02
 8.634D+00 6.956D-03
 8.677D+00 6.862D-03
 9.444D+00 5.338D-03
 1.028D+01 4.141D-03
 1.119D+01 3.213D-03
 1.217D+01 2.492D-03
 1.325D+01 1.934D-03
 1.442D+01 1.500D-03
 1.569D+01 1.163D-03
 1.708D+01 9.027D-04
 1.859D+01 7.003D-04
 2.023D+01 5.432D-04
 2.201D+01 4.214D-04
 2.396D+01 3.269D-04
 2.608D+01 2.536D-04
 2.838D+01 1.967D-04
3s2(1S)5p2Po                            !Configuration name
20                                      !Type of cross-section
163                                     !Number of cross-section points
 1.000D+00 5.242D+00
 1.010D+00 5.081D+00
 1.015D+00 4.999D+00
 1.072D+00 4.122D+00
 1.094D+00 3.793D+00
 1.110D+00 3.312D+00
 1.127D+00 2.343D+00
 1.138D+00 1.785D+00
 1.144D+00 1.682D+00
 1.150D+00 1.711D+00
