
******************************************************************************

       Photoionization cross-sections for O III

>> Data is from the Opacity project
>>   Verner high energy tail included for gnd level
>>   Smoothed with a gausian of width  499 km/sec

          Types of cross sections included:
         -----------------------------------

           1 - Seaton formula fit [sigma_o,alpha,beta]                  
          20 - Opacity Project: smoothed [number of data pairs]         

 [Reference] O\,{\sc iii} photoionization data from \citep{LPS89_OIII_phot}.

******************************************************************************

14-Mar-2002                             !Date
 1.18133D+00 2.163D+00
 1.18232D+00 2.119D+00
 1.18330D+00 2.335D+00
 1.18429D+00 2.702D+00
 1.18528D+00 3.346D+00
 1.18626D+00 4.642D+00
 1.18725D+00 7.168D+00
 1.18824D+00 1.140D+01
 1.19023D+00 2.324D+01
 1.19122D+00 2.829D+01
 1.19320D+00 3.632D+01
 1.19619D+00 5.820D+01
 1.19719D+00 5.832D+01
 1.19819D+00 5.120D+01
 1.20018D+00 2.986D+01
 1.20118D+00 2.210D+01
 1.20219D+00 1.698D+01
 1.20319D+00 1.372D+01
 1.20419D+00 1.160D+01
 1.20519D+00 1.019D+01
 1.20620D+00 9.214D+00
 1.20922D+00 7.467D+00
 1.21427D+00 5.339D+00
 1.21730D+00 4.441D+00
 1.22239D+00 3.640D+00
 1.22647D+00 3.280D+00
 1.23056D+00 3.074D+00
 1.23261D+00 3.194D+00
 1.23364D+00 3.470D+00
 1.23570D+00 4.499D+00
 1.23673D+00 4.880D+00
 1.23776D+00 4.838D+00
 1.23879D+00 4.367D+00
 1.24086D+00 3.120D+00
 1.24189D+00 2.739D+00
 1.24293D+00 2.533D+00
 1.24500D+00 2.357D+00
 1.25333D+00 1.914D+00
 1.25856D+00 1.564D+00
 1.25961D+00 1.613D+00
 1.26066D+00 1.999D+00
 1.26171D+00 3.218D+00
 1.26276D+00 5.998D+00
 1.26381D+00 1.092D+01
 1.26592D+00 2.463D+01
 1.26698D+00 2.935D+01
 1.26803D+00 2.995D+01
 1.26909D+00 2.633D+01
 1.27121D+00 1.401D+01
 1.27227D+00 9.247D+00
 1.27333D+00 6.313D+00
 1.27439D+00 4.765D+00
 1.27545D+00 4.014D+00
 1.27651D+00 3.638D+00
 1.27971D+00 3.159D+00
 1.28398D+00 2.902D+00
 1.28505D+00 2.936D+00
 1.28612D+00 3.087D+00
 1.28934D+00 4.158D+00
 1.29042D+00 4.218D+00
 1.29149D+00 3.922D+00
 1.29365D+00 2.913D+00
 1.29472D+00 2.581D+00
 1.29580D+00 2.464D+00
 1.29688D+00 2.537D+00
 1.30013D+00 3.085D+00
 1.30121D+00 3.401D+00
 1.30230D+00 4.444D+00
 1.30338D+00 6.843D+00
 1.30556D+00 1.439D+01
 1.30664D+00 1.646D+01
 1.30773D+00 1.570D+01
 1.30882D+00 1.271D+01
 1.30991D+00 9.103D+00
 1.31101D+00 6.195D+00
 1.31210D+00 4.405D+00
 1.31319D+00 3.498D+00
 1.31429D+00 3.100D+00
 1.31538D+00 2.968D+00
 1.31648D+00 2.998D+00
 1.31868D+00 3.300D+00
 1.31977D+00 3.351D+00
 1.32087D+00 3.204D+00
 1.32308D+00 2.575D+00
 1.32418D+00 2.452D+00
 1.32528D+00 2.834D+00
 1.32639D+00 4.158D+00
 1.32749D+00 6.736D+00
 1.32860D+00 1.016D+01
 1.32971D+00 1.306D+01
 1.33082D+00 1.388D+01
 1.33193D+00 1.225D+01
 1.33415D+00 6.499D+00
 1.33526D+00 4.772D+00
 1.33637D+00 4.060D+00
 1.33749D+00 3.923D+00
 1.33860D+00 3.997D+00
 1.33972D+00 4.288D+00
 1.34083D+00 5.277D+00
 1.34195D+00 7.674D+00
 1.34307D+00 1.170D+01
 1.34419D+00 1.648D+01
 1.34531D+00 2.031D+01
 1.34643D+00 2.188D+01
 1.34755D+00 2.096D+01
 1.34868D+00 1.797D+01
 1.35093D+00 9.274D+00
 1.35205D+00 5.923D+00
 1.35318D+00 4.291D+00
 1.35431D+00 4.116D+00
 1.35544D+00 4.515D+00
 1.35657D+00 4.637D+00
 1.35770D+00 4.203D+00
 1.35883D+00 3.552D+00
 1.35996D+00 3.235D+00
 1.36110D+00 3.537D+00
 1.36337D+00 5.100D+00
 1.36450D+00 5.567D+00
 1.36564D+00 5.656D+00
 1.37020D+00 5.267D+00
 1.37477D+00 5.141D+00
 1.37821D+00 5.292D+00
 1.38281D+00 6.250D+00
 1.38397D+00 6.294D+00
 1.38512D+00 6.100D+00
 1.38859D+00 5.079D+00
 1.39206D+00 4.819D+00
 1.40722D+00 4.868D+00
 1.42849D+00 4.659D+00
 1.43206D+00 4.923D+00
 1.43326D+00 5.235D+00
 1.43684D+00 6.708D+00
 1.43804D+00 6.829D+00
 1.43924D+00 6.592D+00
 1.44164D+00 5.665D+00
 1.44284D+00 5.305D+00
 1.44645D+00 4.865D+00
 1.45370D+00 4.695D+00
 1.45977D+00 4.751D+00
 1.46464D+00 4.639D+00
 1.47199D+00 4.845D+00
 1.47321D+00 4.976D+00
 1.47690D+00 5.775D+00
 1.47813D+00 5.777D+00
 1.48307D+00 4.776D+00
 1.48802D+00 4.597D+00
 1.49174D+00 4.628D+00
 1.49547D+00 4.563D+00
 1.49672D+00 4.640D+00
 1.50047D+00 5.285D+00
 1.50172D+00 5.328D+00
 1.50673D+00 4.614D+00
 1.51050D+00 4.514D+00
 1.51681D+00 5.037D+00
 1.52187D+00 4.591D+00
 1.52695D+00 4.872D+00
 1.53077D+00 4.723D+00
 1.53588D+00 4.915D+00
 1.54101D+00 4.847D+00
 1.55003D+00 4.997D+00
 1.55520D+00 5.285D+00
 1.55779D+00 5.651D+00
 1.56039D+00 6.580D+00
 1.56299D+00 8.236D+00
 1.56430D+00 8.753D+00
 1.56560D+00 8.509D+00
 1.56691D+00 7.452D+00
 1.56821D+00 6.024D+00
 1.56952D+00 4.821D+00
 1.57083D+00 4.143D+00
 1.57214D+00 3.893D+00
 1.57739D+00 3.678D+00
 1.58794D+00 4.000D+00
 1.59456D+00 3.940D+00
 1.62813D+00 4.019D+00
 1.64175D+00 4.140D+00
 1.64586D+00 4.255D+00
 1.64860D+00 4.500D+00
 1.64998D+00 4.765D+00
 1.65411D+00 5.957D+00
 1.65549D+00 5.909D+00
 1.65687D+00 5.435D+00
 1.65963D+00 4.166D+00
 1.66101D+00 3.818D+00
 1.66378D+00 3.590D+00
 1.66656D+00 3.546D+00
 1.69174D+00 3.803D+00
 1.69598D+00 4.064D+00
 1.70022D+00 4.728D+00
 1.70164D+00 4.749D+00
 1.70306D+00 4.529D+00
 1.70590D+00 3.802D+00
 1.70732D+00 3.566D+00
 1.71017D+00 3.428D+00
 1.72160D+00 3.660D+00
 1.72735D+00 4.236D+00
 1.72879D+00 4.237D+00
 1.73312D+00 3.578D+00
 1.73601D+00 3.398D+00
 1.73890D+00 3.470D+00
 1.74471D+00 3.880D+00
 1.74616D+00 3.856D+00
 1.75053D+00 3.483D+00
 1.75199D+00 3.480D+00
 1.75638D+00 3.757D+00
 1.76224D+00 3.558D+00
 1.76665D+00 3.599D+00
 1.77107D+00 3.555D+00
 1.77403D+00 3.561D+00
 1.89947D+00 3.103D+00
 2.07314D+00 2.591D+00
 2.23086D+00 2.219D+00
 2.53418D+00 1.674D+00
 2.68414D+00 1.473D+00
 2.99620D+00 1.149D+00
 3.29201D+00 9.215D-01
 3.73961D+00 6.485D-01
 4.12940D+00 4.816D-01
 4.55603D+00 3.586D-01
 4.94779D+00 2.800D-01
 5.34643D+00 2.219D-01
 5.71020D+00 1.822D-01
 6.13950D+00 1.465D-01
 6.52996D+00 1.218D-01
 6.93370D+00 1.017D-01
 7.67559D+00 7.499D-02
 8.30785D+00 5.914D-02
 8.83622D+00 4.916D-02
 9.77353D+00 3.633D-02
 1.03519D+01 3.057D-02
 1.09828D+01 2.568D-02
2s_2p3_3Po                              !Configuration name
20                                      !Type of cross-section
443                                     !Number of cross-section points
 1.00000D+00 2.450D-01
 1.00669D+00 2.108D-01
 1.01173D+00 1.972D-01
 1.01258D+00 2.010D-01
 1.01342D+00 2.208D-01
 1.01427D+00 2.799D-01
 1.01511D+00 4.076D-01
 1.01596D+00 6.174D-01
 1.01680D+00 8.740D-01
 1.01765D+00 1.093D+00
 1.01850D+00 1.191D+00
 1.01935D+00 1.153D+00
 1.02105D+00 9.527D-01
 1.02190D+00 9.846D-01
 1.02275D+00 1.244D+00
 1.02360D+00 1.861D+00
 1.02446D+00 2.904D+00
 1.02617D+00 5.410D+00
 1.02788D+00 7.146D+00
 1.02873D+00 8.823D+00
 1.02959D+00 1.174D+01
 1.03045D+00 1.522D+01
 1.03131D+00 1.762D+01
 1.03217D+00 1.747D+01
 1.03303D+00 1.468D+01
 1.03389D+00 1.056D+01
 1.03475D+00 6.707D+00
 1.03561D+00 4.086D+00
 1.03648D+00 2.946D+00
 1.03734D+00 3.455D+00
 1.03821D+00 6.375D+00
 1.03907D+00 1.312D+01
 1.03994D+00 2.463D+01
 1.04080D+00 3.923D+01
 1.04167D+00 5.170D+01
 1.04254D+00 5.590D+01
 1.04341D+00 4.959D+01
 1.04515D+00 2.249D+01
 1.04602D+00 1.224D+01
 1.04689D+00 6.376D+00
 1.04777D+00 3.635D+00
 1.04864D+00 2.578D+00
 1.04951D+00 2.482D+00
 1.05039D+00 3.437D+00
 1.05126D+00 6.209D+00
 1.05214D+00 1.169D+01
 1.05390D+00 2.748D+01
 1.05477D+00 3.138D+01
 1.05565D+00 2.905D+01
 1.05653D+00 2.194D+01
 1.05741D+00 1.379D+01
 1.05829D+00 7.606D+00
 1.05918D+00 4.202D+00
 1.06006D+00 2.995D+00
 1.06094D+00 3.296D+00
 1.06183D+00 4.928D+00
 1.06271D+00 8.024D+00
 1.06449D+00 1.688D+01
 1.06537D+00 1.970D+01
 1.06626D+00 1.944D+01
 1.06715D+00 1.628D+01
 1.06804D+00 1.177D+01
 1.06893D+00 7.621D+00
 1.06982D+00 4.686D+00
 1.07071D+00 2.952D+00
 1.07160D+00 2.021D+00
 1.07250D+00 1.525D+00
 1.07339D+00 1.242D+00
 1.07429D+00 1.064D+00
 1.07608D+00 8.516D-01
 1.07877D+00 6.863D-01
 1.08147D+00 5.967D-01
 1.08599D+00 5.176D-01
 1.09143D+00 4.721D-01
 1.09325D+00 5.063D-01
 1.09507D+00 6.198D-01
 1.09599D+00 7.144D-01
 1.09690D+00 8.613D-01
 1.09873D+00 1.281D+00
 1.09964D+00 1.381D+00
 1.10056D+00 1.299D+00
 1.10240D+00 8.507D-01
 1.10332D+00 6.843D-01
 1.10424D+00 5.965D-01
 1.10516D+00 5.605D-01
 1.10700D+00 5.460D-01
 1.11255D+00 5.780D-01
 1.11440D+00 6.218D-01
 1.11533D+00 6.828D-01
 1.11626D+00 8.156D-01
 1.11719D+00 1.072D+00
 1.11812D+00 1.467D+00
 1.11905D+00 1.919D+00
 1.11999D+00 2.245D+00
 1.12092D+00 2.278D+00
 1.12186D+00 2.015D+00
 1.12373D+00 1.255D+00
 1.12466D+00 1.026D+00
 1.12560D+00 9.150D-01
 1.12654D+00 8.784D-01
 1.12936D+00 9.341D-01
 1.13124D+00 1.050D+00
 1.13218D+00 1.154D+00
 1.13313D+00 1.332D+00
 1.13407D+00 1.658D+00
 1.13502D+00 2.258D+00
 1.13596D+00 3.322D+00
 1.13691D+00 5.035D+00
 1.13786D+00 7.406D+00
 1.13881D+00 9.991D+00
 1.13976D+00 1.190D+01
 1.14071D+00 1.227D+01
 1.14166D+00 1.090D+01
 1.14356D+00 5.977D+00
 1.14451D+00 4.070D+00
 1.14547D+00 2.902D+00
 1.14642D+00 2.307D+00
 1.14738D+00 2.080D+00
 1.14834D+00 2.095D+00
 1.14929D+00 2.290D+00
 1.15121D+00 2.827D+00
 1.15217D+00 2.903D+00
 1.15505D+00 2.464D+00
 1.15602D+00 2.431D+00
 1.15698D+00 2.496D+00
 1.15891D+00 2.822D+00
 1.15988D+00 3.120D+00
 1.16084D+00 3.597D+00
 1.16181D+00 4.304D+00
 1.16375D+00 6.197D+00
 1.16569D+00 8.463D+00
 1.16666D+00 1.012D+01
 1.16763D+00 1.256D+01
 1.16861D+00 1.611D+01
 1.16958D+00 2.093D+01
 1.17153D+00 3.257D+01
 1.17251D+00 3.680D+01
 1.17348D+00 3.779D+01
 1.17446D+00 3.498D+01
 1.17642D+00 2.456D+01
 1.17740D+00 2.226D+01
 1.17937D+00 2.432D+01
 1.18035D+00 2.326D+01
 1.18133D+00 1.901D+01
 1.18232D+00 1.328D+01
 1.18330D+00 8.270D+00
 1.18429D+00 4.972D+00
 1.18528D+00 3.222D+00
 1.18626D+00 2.599D+00
 1.18725D+00 2.877D+00
 1.18923D+00 4.747D+00
 1.19023D+00 5.030D+00
 1.19122D+00 4.376D+00
 1.19320D+00 2.015D+00
 1.19420D+00 1.271D+00
 1.19519D+00 9.875D-01
 1.19619D+00 1.102D+00
 1.19719D+00 1.526D+00
 1.19918D+00 2.679D+00
 1.20018D+00 3.080D+00
 1.20118D+00 3.279D+00
 1.20219D+00 3.328D+00
 1.20519D+00 3.247D+00
 1.20620D+00 3.394D+00
 1.20720D+00 3.974D+00
 1.20821D+00 5.494D+00
 1.20922D+00 8.489D+00
 1.21023D+00 1.299D+01
 1.21123D+00 1.805D+01
 1.21224D+00 2.234D+01
 1.21325D+00 2.521D+01
 1.21528D+00 2.870D+01
 1.21629D+00 2.938D+01
 1.21730D+00 2.815D+01
 1.21832D+00 2.478D+01
 1.22035D+00 1.656D+01
 1.22137D+00 1.433D+01
 1.22239D+00 1.370D+01
 1.22341D+00 1.421D+01
 1.22647D+00 1.743D+01
 1.22749D+00 1.743D+01
 1.22851D+00 1.625D+01
 1.22954D+00 1.405D+01
 1.23159D+00 9.052D+00
 1.23261D+00 7.284D+00
 1.23364D+00 6.139D+00
 1.23467D+00 5.438D+00
 1.23673D+00 4.688D+00
 1.23879D+00 4.268D+00
 1.24293D+00 3.769D+00
 1.24916D+00 3.403D+00
 1.25124D+00 3.508D+00
 1.25228D+00 3.745D+00
 1.25437D+00 4.592D+00
 1.25542D+00 4.880D+00
 1.25646D+00 4.819D+00
 1.25961D+00 3.436D+00
 1.26066D+00 3.149D+00
 1.26276D+00 2.931D+00
 1.26487D+00 2.889D+00
 1.26698D+00 2.974D+00
 1.26803D+00 3.126D+00
 1.26909D+00 3.400D+00
 1.27121D+00 4.203D+00
 1.27227D+00 4.466D+00
 1.27333D+00 4.437D+00
 1.27439D+00 4.114D+00
 1.27651D+00 3.174D+00
 1.27758D+00 2.824D+00
 1.27971D+00 2.438D+00
 1.28184D+00 2.246D+00
 1.28291D+00 2.218D+00
 1.28398D+00 2.364D+00
 1.28505D+00 2.964D+00
 1.28612D+00 4.443D+00
 1.28719D+00 7.123D+00
 1.28934D+00 1.451D+01
 1.29042D+00 1.704D+01
 1.29149D+00 1.751D+01
 1.29257D+00 1.589D+01
 1.29472D+00 9.628D+00
 1.29580D+00 6.915D+00
 1.29688D+00 5.103D+00
 1.29796D+00 4.077D+00
 1.29905D+00 3.552D+00
 1.30121D+00 3.129D+00
 1.30556D+00 2.859D+00
 1.30773D+00 2.938D+00
 1.30882D+00 3.160D+00
 1.31210D+00 4.470D+00
 1.31319D+00 4.451D+00
 1.31429D+00 3.978D+00
 1.31648D+00 2.667D+00
 1.31758D+00 2.314D+00
 1.31868D+00 2.245D+00
 1.31977D+00 2.423D+00
 1.32198D+00 3.219D+00
 1.32308D+00 3.505D+00
 1.32418D+00 3.479D+00
 1.32639D+00 2.933D+00
 1.32749D+00 3.195D+00
 1.32860D+00 4.407D+00
 1.32971D+00 6.646D+00
 1.33082D+00 9.338D+00
 1.33193D+00 1.136D+01
 1.33304D+00 1.179D+01
 1.33415D+00 1.068D+01
 1.33526D+00 9.117D+00
 1.33637D+00 8.505D+00
 1.33749D+00 9.813D+00
 1.33860D+00 1.320D+01
 1.34083D+00 2.193D+01
 1.34195D+00 2.364D+01
 1.34307D+00 2.213D+01
 1.34419D+00 1.826D+01
 1.34531D+00 1.375D+01
 1.34643D+00 9.973D+00
 1.34755D+00 7.405D+00
 1.34868D+00 5.844D+00
 1.34980D+00 4.926D+00
 1.35093D+00 4.415D+00
 1.35205D+00 4.290D+00
 1.35318D+00 4.705D+00
 1.35431D+00 5.798D+00
 1.35657D+00 8.724D+00
 1.35770D+00 9.053D+00
 1.35883D+00 8.133D+00
 1.36110D+00 5.000D+00
 1.36223D+00 4.033D+00
 1.36337D+00 3.574D+00
 1.36678D+00 3.044D+00
 1.36792D+00 2.969D+00
 1.36906D+00 3.157D+00
 1.37020D+00 3.735D+00
 1.37248D+00 5.537D+00
 1.37363D+00 6.027D+00
 1.37477D+00 5.892D+00
 1.37592D+00 5.249D+00
 1.37821D+00 3.689D+00
 1.37936D+00 3.303D+00
 1.38051D+00 3.389D+00
 1.38166D+00 3.965D+00
 1.38397D+00 5.519D+00
 1.38512D+00 5.695D+00
 1.38743D+00 4.949D+00
 1.38859D+00 4.902D+00
 1.38975D+00 5.493D+00
 1.39322D+00 9.270D+00
 1.39438D+00 9.940D+00
 1.39555D+00 9.966D+00
 1.39671D+00 9.388D+00
 1.40021D+00 6.097D+00
 1.40137D+00 5.316D+00
 1.40254D+00 4.849D+00
 1.40488D+00 4.493D+00
 1.40722D+00 4.422D+00
 1.41192D+00 4.611D+00
 1.41310D+00 4.917D+00
 1.41428D+00 5.656D+00
 1.41546D+00 7.176D+00
 1.41663D+00 9.661D+00
 1.41782D+00 1.272D+01
 1.41900D+00 1.524D+01
 1.42018D+00 1.600D+01
 1.42136D+00 1.463D+01
 1.42373D+00 9.172D+00
 1.42492D+00 7.118D+00
 1.42611D+00 5.900D+00
 1.42730D+00 5.269D+00
 1.42968D+00 4.791D+00
 1.43326D+00 4.615D+00
 1.43684D+00 4.769D+00
 1.44044D+00 5.258D+00
 1.44284D+00 4.987D+00
 1.44645D+00 4.111D+00
 1.44887D+00 3.957D+00
 1.45370D+00 4.130D+00
 1.45491D+00 4.288D+00
 1.45613D+00 4.667D+00
 1.45734D+00 5.491D+00
 1.45856D+00 6.944D+00
 1.46099D+00 1.055D+01
 1.46221D+00 1.113D+01
 1.46343D+00 1.028D+01
 1.46587D+00 6.804D+00
 1.46709D+00 5.749D+00
 1.46831D+00 5.520D+00
 1.46953D+00 5.981D+00
 1.47199D+00 7.706D+00
 1.47321D+00 8.112D+00
 1.47444D+00 7.836D+00
 1.47813D+00 5.156D+00
 1.47936D+00 4.640D+00
 1.48060D+00 4.470D+00
 1.48183D+00 4.670D+00
 1.48307D+00 5.338D+00
 1.48430D+00 6.516D+00
 1.48554D+00 7.930D+00
 1.48678D+00 8.952D+00
 1.48802D+00 9.022D+00
 1.48926D+00 8.156D+00
 1.49050D+00 6.928D+00
 1.49174D+00 5.958D+00
 1.49298D+00 5.493D+00
 1.49423D+00 5.414D+00
 1.49797D+00 5.784D+00
 1.49922D+00 6.486D+00
 1.50047D+00 7.916D+00
 1.50297D+00 1.173D+01
 1.50422D+00 1.276D+01
 1.50548D+00 1.273D+01
 1.50673D+00 1.179D+01
 1.50799D+00 1.014D+01
 1.51050D+00 6.277D+00
 1.51176D+00 5.133D+00
 1.51302D+00 4.818D+00
 1.51554D+00 5.120D+00
 1.51807D+00 4.807D+00
 1.51934D+00 4.809D+00
 1.52187D+00 5.615D+00
 1.52314D+00 5.872D+00
 1.52441D+00 5.733D+00
 1.52695D+00 4.889D+00
 1.52823D+00 4.613D+00
 1.53077D+00 4.494D+00
 1.53588D+00 4.837D+00
 1.53973D+00 5.873D+00
 1.54101D+00 6.035D+00
 1.54230D+00 5.871D+00
 1.54616D+00 4.674D+00
 1.54744D+00 4.499D+00
 1.55003D+00 4.420D+00
 1.55261D+00 4.499D+00
 1.55779D+00 5.013D+00
 1.56430D+00 4.619D+00
 1.56952D+00 4.883D+00
 1.57345D+00 4.739D+00
 1.57739D+00 4.899D+00
 1.60256D+00 4.751D+00
 1.60925D+00 4.762D+00
 1.62813D+00 4.685D+00
 1.63084D+00 4.687D+00
 1.64312D+00 4.617D+00
 1.64860D+00 4.619D+00
 1.65963D+00 4.478D+00
 1.67631D+00 4.514D+00
 1.70448D+00 4.459D+00
 1.72017D+00 4.590D+00
 1.73168D+00 5.008D+00
 1.73456D+00 5.618D+00
 1.73746D+00 6.781D+00
 1.73890D+00 7.122D+00
 1.74035D+00 6.937D+00
 1.74471D+00 4.674D+00
 1.74616D+00 4.303D+00
 1.75199D+00 3.739D+00
 1.75492D+00 3.627D+00
 1.78738D+00 3.803D+00
 1.79784D+00 3.771D+00
 1.82652D+00 3.952D+00
 1.83110D+00 4.260D+00
 1.83568D+00 5.149D+00
 1.83721D+00 5.259D+00
 1.83874D+00 5.070D+00
 1.84334D+00 3.747D+00
 1.84488D+00 3.489D+00
 1.84796D+00 3.320D+00
 1.87901D+00 3.646D+00
 1.88214D+00 3.862D+00
 1.88685D+00 4.394D+00
 1.88843D+00 4.318D+00
 1.89315D+00 3.452D+00
 1.89631D+00 3.250D+00
 1.90899D+00 3.455D+00
 1.91536D+00 3.926D+00
 1.91696D+00 3.923D+00
 1.92176D+00 3.374D+00
 1.92496D+00 3.243D+00
 1.93461D+00 3.658D+00
 1.94107D+00 3.302D+00
 1.94755D+00 3.473D+00
 1.95243D+00 3.355D+00
 1.95731D+00 3.404D+00
 2.15414D+00 2.783D+00
 2.49022D+00 2.048D+00
 2.81939D+00 1.550D+00
 2.98126D+00 1.367D+00
 3.31127D+00 1.077D+00
 3.85991D+00 7.243D-01
 4.27291D+00 5.340D-01
 4.71437D+00 3.976D-01
 5.11973D+00 3.104D-01
 5.53684D+00 2.454D-01
 5.99293D+00 1.935D-01
 6.38470D+00 1.601D-01
 6.77380D+00 1.340D-01
 7.18064D+00 1.125D-01
 7.94234D+00 8.314D-02
 8.61090D+00 6.525D-02
 9.15854D+00 5.423D-02
 9.69243D+00 4.575D-02
 1.05259D+01 3.572D-02
 1.16037D+01 2.678D-02
2s_2p3_1Do                              !Configuration name
20                                      !Type of cross-section
478                                     !Number of cross-section points
 1.00000D+00 1.880D-01
 1.00669D+00 2.023D-01
 1.01258D+00 2.316D-01
 1.01765D+00 2.794D-01
 1.02105D+00 3.350D-01
 1.02360D+00 3.982D-01
 1.02617D+00 4.906D-01
 1.02873D+00 6.315D-01
 1.03045D+00 7.705D-01
 1.03217D+00 9.669D-01
 1.03389D+00 1.255D+00
 1.03475D+00 1.451D+00
 1.03561D+00 1.697D+00
 1.03648D+00 2.013D+00
 1.03734D+00 2.426D+00
 1.03821D+00 2.983D+00
 1.03907D+00 3.757D+00
 1.03994D+00 4.884D+00
 1.04080D+00 6.606D+00
 1.04167D+00 9.369D+00
 1.04254D+00 1.391D+01
 1.04341D+00 2.124D+01
 1.04428D+00 3.227D+01
 1.04515D+00 4.687D+01
 1.04602D+00 6.281D+01
 1.04689D+00 7.589D+01
 1.04777D+00 8.172D+01
 1.04864D+00 7.847D+01
 1.04951D+00 6.812D+01
 1.05126D+00 4.291D+01
 1.05214D+00 3.407D+01
 1.05302D+00 2.852D+01
 1.05390D+00 2.540D+01
 1.05477D+00 2.368D+01
 1.05741D+00 2.014D+01
 1.06183D+00 1.203D+01
 1.06271D+00 1.093D+01
 1.06360D+00 1.031D+01
 1.06449D+00 1.082D+01
 1.06537D+00 1.432D+01
 1.06626D+00 2.495D+01
 1.06715D+00 4.835D+01
 1.06804D+00 8.672D+01
 1.06893D+00 1.313D+02
 1.06982D+00 1.624D+02
 1.07071D+00 1.633D+02
 1.07160D+00 1.357D+02
 1.07250D+00 9.716D+01
 1.07339D+00 6.444D+01
 1.07429D+00 4.243D+01
 1.07518D+00 2.789D+01
 1.07608D+00 1.743D+01
 1.07698D+00 9.997D+00
 1.07787D+00 5.447D+00
 1.07877D+00 3.138D+00
 1.07967D+00 2.158D+00
 1.08057D+00 1.782D+00
 1.08147D+00 1.631D+00
 1.08327D+00 1.501D+00
 1.09052D+00 1.265D+00
 1.09964D+00 1.108D+00
 1.11162D+00 1.003D+00
 1.12842D+00 9.570D-01
 1.14547D+00 9.799D-01
 1.16278D+00 1.089D+00
 1.16666D+00 1.153D+00
 1.16958D+00 1.290D+00
 1.17056D+00 1.420D+00
 1.17153D+00 1.669D+00
 1.17251D+00 2.107D+00
 1.17446D+00 3.469D+00
 1.17544D+00 3.991D+00
 1.17642D+00 4.057D+00
 1.17740D+00 3.633D+00
 1.17937D+00 2.282D+00
 1.18035D+00 1.811D+00
 1.18133D+00 1.544D+00
 1.18232D+00 1.414D+00
 1.18330D+00 1.358D+00
 1.18528D+00 1.330D+00
 1.19420D+00 1.439D+00
 1.20018D+00 1.577D+00
 1.20821D+00 1.910D+00
 1.21427D+00 2.451D+00
 1.21629D+00 2.566D+00
 1.21832D+00 2.477D+00
 1.22137D+00 2.197D+00
 1.22341D+00 2.146D+00
 1.22851D+00 2.393D+00
 1.23673D+00 3.094D+00
 1.23879D+00 3.205D+00
 1.24086D+00 3.176D+00
 1.24189D+00 3.216D+00
 1.24293D+00 3.565D+00
 1.24396D+00 4.623D+00
 1.24500D+00 6.775D+00
 1.24604D+00 9.985D+00
 1.24708D+00 1.347D+01
 1.24812D+00 1.592D+01
 1.24916D+00 1.636D+01
 1.25020D+00 1.487D+01
 1.25124D+00 1.255D+01
 1.25228D+00 1.075D+01
 1.25333D+00 1.051D+01
 1.25437D+00 1.245D+01
 1.25542D+00 1.662D+01
 1.25646D+00 2.203D+01
 1.25751D+00 2.655D+01
 1.25856D+00 2.807D+01
 1.25961D+00 2.618D+01
 1.26171D+00 1.928D+01
 1.26276D+00 1.779D+01
 1.26381D+00 1.815D+01
 1.26487D+00 1.993D+01
 1.26592D+00 2.278D+01
 1.26698D+00 2.656D+01
 1.26909D+00 3.713D+01
 1.27333D+00 6.568D+01
 1.27439D+00 7.017D+01
 1.27545D+00 7.158D+01
 1.27651D+00 6.953D+01
 1.27758D+00 6.442D+01
 1.28077D+00 4.164D+01
 1.28184D+00 3.507D+01
 1.28291D+00 2.992D+01
 1.28398D+00 2.618D+01
 1.28612D+00 2.199D+01
 1.28934D+00 1.813D+01
 1.29042D+00 1.629D+01
 1.29365D+00 9.787D+00
 1.29472D+00 7.946D+00
 1.29580D+00 6.431D+00
 1.29688D+00 5.230D+00
 1.29796D+00 4.289D+00
 1.29905D+00 3.558D+00
 1.30013D+00 2.998D+00
 1.30121D+00 2.608D+00
 1.30230D+00 2.425D+00
 1.30338D+00 2.503D+00
 1.30556D+00 3.187D+00
 1.30664D+00 3.340D+00
 1.30773D+00 3.106D+00
 1.30882D+00 2.558D+00
 1.30991D+00 1.933D+00
 1.31101D+00 1.422D+00
 1.31210D+00 1.084D+00
 1.31319D+00 8.763D-01
 1.31429D+00 7.442D-01
 1.31538D+00 6.497D-01
 1.31648D+00 5.750D-01
 1.31758D+00 5.124D-01
 1.32087D+00 3.708D-01
 1.32308D+00 3.028D-01
 1.32528D+00 2.497D-01
 1.32749D+00 2.083D-01
 1.33082D+00 1.645D-01
 1.33304D+00 1.481D-01
 1.33415D+00 1.505D-01
 1.33526D+00 1.892D-01
 1.33637D+00 3.731D-01
 1.33749D+00 1.021D+00
 1.33860D+00 2.780D+00
 1.33972D+00 6.488D+00
 1.34083D+00 1.259D+01
 1.34195D+00 2.065D+01
 1.34307D+00 2.944D+01
 1.34419D+00 3.723D+01
 1.34531D+00 4.154D+01
 1.34643D+00 3.985D+01
 1.34755D+00 3.194D+01
 1.34868D+00 2.095D+01
 1.34980D+00 1.116D+01
 1.35093D+00 4.860D+00
 1.35205D+00 1.795D+00
 1.35318D+00 6.276D-01
 1.35431D+00 2.673D-01
 1.35544D+00 1.693D-01
 1.35657D+00 1.416D-01
 1.35770D+00 1.318D-01
 1.35996D+00 1.275D-01
 1.36223D+00 1.335D-01
