13-Mar-2002 18:22:42              !Date
 1.86541E+00   6.8515E-01
 1.87785E+00   6.0632E-01
 1.89833E+00   5.9502E-01
 1.91367E+00   6.4819E-01
 1.91903E+00   7.2194E-01
 1.92105E+00   7.9877E-01
 1.92239E+00   9.5860E-01
 1.92374E+00   1.2558E+00
 1.92711E+00   2.1531E+00
 1.92846E+00   2.2802E+00
 1.92981E+00   2.1319E+00
 1.93386E+00   1.2093E+00
 1.93522E+00   1.0322E+00
 1.93793E+00   8.7705E-01
 1.94064E+00   7.9969E-01
 1.94812E+00   8.4055E-01
 1.95769E+00   1.0246E+00
 1.96386E+00   1.2569E+00
 1.96868E+00   1.5854E+00
 1.97213E+00   1.9861E+00
 1.97489E+00   2.5774E+00
 1.97696E+00   3.2745E+00
 1.97835E+00   4.1353E+00
 1.97973E+00   5.5264E+00
 1.98042E+00   6.4855E+00
 1.98112E+00   7.8573E+00
 1.98181E+00   1.0131E+01
 1.98250E+00   1.4068E+01
 1.98320E+00   2.0423E+01
 1.98389E+00   2.9556E+01
 1.98528E+00   5.4343E+01
 1.98667E+00   8.0249E+01
 1.98737E+00   8.9567E+01
 1.98806E+00   9.3956E+01
 1.98876E+00   9.2356E+01
 1.98945E+00   8.5009E+01
 1.99084E+00   5.9583E+01
 1.99224E+00   3.2089E+01
 1.99294E+00   2.1141E+01
 1.99363E+00   1.3146E+01
 1.99433E+00   8.0362E+00
 1.99503E+00   5.1652E+00
 1.99573E+00   3.6457E+00
 1.99642E+00   2.7976E+00
 1.99712E+00   2.2465E+00
 1.99782E+00   1.8589E+00
 1.99852E+00   1.6010E+00
 1.99922E+00   1.4579E+00
 1.99992E+00   1.4062E+00
 2.00062E+00   1.4282E+00
 2.00132E+00   1.5312E+00
 2.00202E+00   1.7533E+00
 2.00272E+00   2.1426E+00
 2.00342E+00   2.7266E+00
 2.00482E+00   4.3509E+00
 2.00623E+00   5.9684E+00
 2.00693E+00   6.4429E+00
 2.00763E+00   6.5230E+00
 2.00834E+00   6.1699E+00
 2.00904E+00   5.4452E+00
 2.01115E+00   2.4479E+00
 2.01185E+00   1.6132E+00
 2.01256E+00   9.9669E-01
 2.01326E+00   6.0304E-01
 2.01396E+00   3.8436E-01
 2.01467E+00   2.7472E-01
 2.01537E+00   2.1925E-01
 2.01608E+00   1.8743E-01
 2.01678E+00   1.6664E-01
 2.01820E+00   1.4447E-01
 2.02102E+00   1.3456E-01
 2.02598E+00   1.4830E-01
 2.03664E+00   2.1073E-01
 2.04378E+00   2.7458E-01
 2.04664E+00   3.2317E-01
 2.04736E+00   3.4684E-01
 2.04807E+00   3.8689E-01
 2.04879E+00   4.6661E-01
 2.04951E+00   6.3041E-01
 2.05022E+00   9.3920E-01
 2.05094E+00   1.4435E+00
 2.05166E+00   2.1498E+00
 2.05309E+00   3.8598E+00
 2.05381E+00   4.5779E+00
 2.05453E+00   4.9942E+00
 2.05525E+00   5.0209E+00
 2.05597E+00   4.6732E+00
 2.05813E+00   2.7571E+00
 2.05885E+00   2.3152E+00
 2.05957E+00   2.0860E+00
 2.06029E+00   2.0335E+00
 2.06245E+00   2.1055E+00
 2.06318E+00   1.9920E+00
 2.06462E+00   1.5250E+00
 2.06607E+00   9.9073E-01
 2.06679E+00   7.7752E-01
 2.06751E+00   6.1236E-01
 2.06824E+00   4.8730E-01
 2.06896E+00   3.9206E-01
 2.06968E+00   3.1941E-01
 2.07041E+00   2.6642E-01
 2.07113E+00   2.3059E-01
 2.07186E+00   2.0828E-01
 2.07331E+00   1.8723E-01
 2.07548E+00   1.8212E-01
 2.08203E+00   2.1801E-01
 2.09372E+00   3.2016E-01
 2.10032E+00   4.2143E-01
 2.10474E+00   5.4449E-01
 2.10768E+00   6.8869E-01
 2.10990E+00   8.6853E-01
 2.11211E+00   1.1640E+00
 2.11433E+00   1.6142E+00
 2.11729E+00   2.2515E+00
 2.12026E+00   2.4855E+00
 2.12100E+00   2.6104E+00
 2.12174E+00   2.8584E+00
 2.12248E+00   3.3087E+00
 2.12323E+00   4.0302E+00
 2.12546E+00   7.2647E+00
 2.12620E+00   8.0916E+00
 2.12694E+00   8.5056E+00
 2.12769E+00   8.4655E+00
 2.12843E+00   8.0090E+00
 2.12992E+00   6.1282E+00
 2.13141E+00   3.7521E+00
 2.13216E+00   2.7535E+00
 2.13291E+00   2.0010E+00
 2.13365E+00   1.4876E+00
 2.13440E+00   1.1537E+00
 2.13514E+00   9.3727E-01
 2.13589E+00   7.9277E-01
 2.13664E+00   6.9261E-01
 2.13814E+00   5.6787E-01
 2.14038E+00   4.7679E-01
 2.14338E+00   4.3726E-01
 2.14638E+00   4.5285E-01
 2.15240E+00   6.0076E-01
 2.15390E+00   6.7525E-01
 2.15541E+00   8.2652E-01
 2.15616E+00   9.4471E-01
 2.15692E+00   1.1090E+00
 2.15767E+00   1.3564E+00
 2.15843E+00   1.7677E+00
 2.15918E+00   2.5045E+00
 2.15994E+00   3.8137E+00
 2.16070E+00   5.9427E+00
 2.16221E+00   1.2182E+01
 2.16297E+00   1.4861E+01
 2.16372E+00   1.5941E+01
 2.16448E+00   1.5017E+01
 2.16524E+00   1.2486E+01
 2.16675E+00   6.2927E+00
 2.16751E+00   3.9828E+00
 2.16827E+00   2.4175E+00
 2.16903E+00   1.4418E+00
 2.16979E+00   8.7113E-01
 2.17055E+00   5.5170E-01
 2.17131E+00   3.7643E-01
 2.17207E+00   2.7888E-01
 2.17283E+00   2.2308E-01
 2.17359E+00   1.9045E-01
 2.17435E+00   1.7204E-01
 2.17511E+00   1.6338E-01
 2.17587E+00   1.6268E-01
 2.17663E+00   1.6989E-01
 2.17739E+00   1.8703E-01
 2.17815E+00   2.1867E-01
 2.17892E+00   2.7236E-01
 2.17968E+00   3.5653E-01
 2.18044E+00   4.7710E-01
 2.18273E+00   9.6752E-01
 2.18349E+00   1.0730E+00
 2.18426E+00   1.0812E+00
 2.18502E+00   9.7801E-01
 2.18732E+00   4.0312E-01
 2.18808E+00   2.7673E-01
 2.18885E+00   2.0098E-01
 2.18961E+00   1.6023E-01
 2.19038E+00   1.3906E-01
 2.19191E+00   1.2184E-01
 2.19498E+00   1.1526E-01
 2.19960E+00   1.1758E-01
 2.20422E+00   1.4184E-01
 2.21737E+00   1.6398E-01
 2.23060E+00   2.0287E-01
 2.23450E+00   2.3100E-01
 2.23528E+00   2.4527E-01
 2.23607E+00   2.7030E-01
 2.23685E+00   3.1619E-01
 2.23763E+00   3.9778E-01
 2.23842E+00   5.2692E-01
 2.23998E+00   8.6092E-01
 2.24077E+00   9.5657E-01
 2.24155E+00   9.3783E-01
 2.24233E+00   8.1664E-01
 2.24390E+00   5.1229E-01
 2.24469E+00   4.2085E-01
 2.24547E+00   3.7699E-01
 2.24626E+00   3.6466E-01
 2.24783E+00   3.8723E-01
 2.24941E+00   4.4798E-01
 2.25019E+00   4.9652E-01
 2.25098E+00   5.6704E-01
 2.25177E+00   6.7850E-01
 2.25256E+00   8.8264E-01
 2.25334E+00   1.3008E+00
 2.25413E+00   2.1857E+00
 2.25492E+00   3.9242E+00
 2.25571E+00   6.8071E+00
 2.25729E+00   1.4011E+01
 2.25808E+00   1.5511E+01
 2.25887E+00   1.4194E+01
 2.25966E+00   1.0708E+01
 2.26045E+00   6.7024E+00
 2.26124E+00   3.5506E+00
 2.26203E+00   1.6620E+00
 2.26283E+00   7.5613E-01
 2.26362E+00   3.8362E-01
 2.26441E+00   2.4239E-01
 2.26520E+00   1.8737E-01
 2.26599E+00   1.6684E-01
 2.26679E+00   1.6613E-01
 2.26758E+00   1.8423E-01
 2.26837E+00   2.2763E-01
 2.26917E+00   3.0574E-01
 2.26996E+00   4.2360E-01
 2.27155E+00   7.2068E-01
 2.27235E+00   8.2736E-01
 2.27314E+00   8.5961E-01
 2.27394E+00   8.1332E-01
 2.27632E+00   4.9701E-01
 2.27712E+00   4.1905E-01
 2.27792E+00   3.6486E-01
 2.27951E+00   3.0495E-01
 2.28191E+00   2.7120E-01
 2.28590E+00   2.6571E-01
 2.28830E+00   2.8389E-01
 2.28990E+00   3.2017E-01
 2.29071E+00   3.6148E-01
 2.29151E+00   4.3769E-01
 2.29231E+00   5.6673E-01
 2.29391E+00   9.5259E-01
 2.29472E+00   1.0945E+00
 2.29552E+00   1.1035E+00
 2.29632E+00   9.6708E-01
 2.29793E+00   5.3999E-01
 2.29873E+00   3.9517E-01
 2.29954E+00   3.2203E-01
 2.30034E+00   2.9924E-01
 2.30115E+00   3.0511E-01
 2.30195E+00   3.2847E-01
 2.30276E+00   3.7076E-01
 2.30357E+00   4.4842E-01
 2.30437E+00   6.0500E-01
 2.30518E+00   9.2020E-01
 2.30598E+00   1.4887E+00
 2.30760E+00   3.2349E+00
 2.30841E+00   3.8465E+00
 2.30921E+00   3.8232E+00
 2.31002E+00   3.1634E+00
 2.31083E+00   2.1973E+00
 2.31164E+00   1.3245E+00
 2.31245E+00   7.6850E-01
 2.31326E+00   5.7054E-01
 2.31407E+00   7.4584E-01
 2.31488E+00   1.3540E+00
 2.31569E+00   2.3848E+00
 2.31650E+00   3.5352E+00
 2.31731E+00   4.2303E+00
 2.31812E+00   4.0411E+00
 2.31893E+00   3.0760E+00
 2.31974E+00   1.8843E+00
 2.32055E+00   9.6143E-01
 2.32136E+00   4.5084E-01
 2.32218E+00   2.4291E-01
 2.32299E+00   1.8070E-01
 2.32380E+00   1.7015E-01
 2.32624E+00   1.8948E-01
 2.33032E+00   2.5175E-01
 2.33195E+00   2.4260E-01
 2.33358E+00   2.1925E-01
 2.33440E+00   2.1892E-01
 2.33521E+00   2.3357E-01
 2.33603E+00   2.6541E-01
 2.33767E+00   3.5560E-01
 2.33848E+00   3.8509E-01
 2.34012E+00   4.0442E-01
 2.34094E+00   4.5900E-01
 2.34176E+00   6.3604E-01
 2.34258E+00   1.0373E+00
 2.34340E+00   1.7284E+00
 2.34422E+00   2.6001E+00
 2.34504E+00   3.3034E+00
 2.34586E+00   3.4409E+00
 2.34668E+00   2.8995E+00
 2.34832E+00   1.1000E+00
 2.34914E+00   5.2287E-01
 2.34997E+00   2.4247E-01
 2.35079E+00   1.3967E-01
 2.35161E+00   1.1222E-01
 2.35243E+00   1.0776E-01
 2.35490E+00   1.1843E-01
 2.35738E+00   1.4080E-01
 2.35820E+00   1.5267E-01
 2.35903E+00   1.7356E-01
 2.35985E+00   2.1259E-01
 2.36068E+00   2.7592E-01
 2.36316E+00   5.0610E-01
 2.36399E+00   6.1558E-01
 2.36481E+00   8.4937E-01
 2.36564E+00   1.2546E+00
 2.36647E+00   1.7485E+00
 2.36730E+00   2.1296E+00
 2.36812E+00   2.2397E+00
 2.36978E+00   1.9930E+00
 2.37144E+00   1.9212E+00
 2.37227E+00   1.7536E+00
 2.37310E+00   1.4134E+00
 2.37393E+00   1.0106E+00
 2.37476E+00   6.7661E-01
 2.37559E+00   4.6789E-01
 2.37642E+00   3.7361E-01
 2.37726E+00   3.7849E-01
 2.37809E+00   5.1762E-01
 2.37892E+00   8.8178E-01
 2.37975E+00   1.5402E+00
 2.38059E+00   2.3736E+00
 2.38142E+00   3.0097E+00
 2.38225E+00   3.0609E+00
 2.38309E+00   2.4803E+00
 2.38392E+00   1.6227E+00
 2.38475E+00   9.0261E-01
 2.38559E+00   4.9418E-01
 2.38642E+00   3.4506E-01
 2.38726E+00   3.3566E-01
 2.38809E+00   3.8674E-01
 2.38977E+00   5.5847E-01
 2.39144E+00   7.4118E-01
 2.39228E+00   7.9440E-01
 2.39395E+00   8.0662E-01
 2.39730E+00   8.1223E-01
 2.40992E+00   9.0543E-01
 2.42090E+00   8.4263E-01
 2.42260E+00   7.6500E-01
 2.42429E+00   6.5241E-01
 2.42514E+00   6.5244E-01
 2.42599E+00   7.4556E-01
 2.42684E+00   9.4677E-01
 2.42854E+00   1.4837E+00
 2.42939E+00   1.6732E+00
 2.43024E+00   1.7520E+00
 2.43109E+00   1.7147E+00
 2.43194E+00   1.5648E+00
 2.43449E+00   7.9484E-01
 2.43535E+00   6.4035E-01
 2.43620E+00   5.8550E-01
 2.43705E+00   5.9987E-01
 2.44046E+00   7.7422E-01
 2.44388E+00   8.5256E-01
 2.45330E+00   7.9885E-01
 2.45588E+00   8.0369E-01
 2.45846E+00   8.5174E-01
 2.46018E+00   8.6880E-01
 2.46104E+00   9.5936E-01
 2.46190E+00   1.1477E+00
 2.46363E+00   1.5831E+00
 2.46449E+00   1.6097E+00
 2.46535E+00   1.4619E+00
 2.46708E+00   9.8685E-01
 2.46794E+00   8.1421E-01
 2.46880E+00   7.1890E-01
 2.46967E+00   6.9334E-01
 2.47313E+00   8.0776E-01
 2.47659E+00   8.5418E-01
 2.47919E+00   1.0010E+00
 2.48006E+00   1.0093E+00
 2.48266E+00   8.2217E-01
 2.48353E+00   7.9834E-01
 2.48614E+00   8.3876E-01
 2.48875E+00   8.0867E-01
 2.49224E+00   8.5510E-01
 2.49573E+00   8.3173E-01
 2.49660E+00   8.8664E-01
 2.49835E+00   1.1266E+00
 2.49922E+00   1.2091E+00
 2.50010E+00   1.2033E+00
 2.50272E+00   9.6339E-01
 2.50623E+00   8.2102E-01
 2.50886E+00   8.1678E-01
 2.51589E+00   9.1149E-01
 2.51941E+00   8.7892E-01
 2.52294E+00   8.3812E-01
 2.52559E+00   8.2058E-01
 2.53001E+00   8.8994E-01
 2.53799E+00   8.3024E-01
 2.54155E+00   8.7378E-01
 2.54689E+00   8.3353E-01
 2.55046E+00   8.5818E-01
 2.55492E+00   8.4398E-01
 2.93358E+00   6.1237E-01
 3.46639E+00   4.0185E-01
 3.69560E+00   3.3919E-01

2s4s1Se                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s4p3Po                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2p3p1Pe                      !Configuration name
20                           !Type of cross-section
411                          !Number of cross-section points
 1.00000E+00   2.5880E+00
 1.18121E+00   2.0160E+00
 1.34352E+00   1.7096E+00
 1.46736E+00   1.6779E+00
 1.51961E+00   1.7985E+00
 1.55511E+00   2.0338E+00
 1.57537E+00   2.3785E+00
 1.58866E+00   2.7968E+00
 1.60261E+00   3.6737E+00
 1.61669E+00   6.1398E+00
 1.61839E+00   7.0183E+00
 1.63204E+00   1.8910E+01
 1.63489E+00   1.8889E+01
 1.64810E+00   1.3138E+01
 1.66084E+00   3.9273E+00
 1.66200E+00   3.2947E+00
 1.66375E+00   2.8359E+00
 1.67602E+00   1.6793E+00
 1.68483E+00   1.4874E+00
 1.69252E+00   1.4109E+00
 1.70559E+00   1.5026E+00
 1.71757E+00   1.8001E+00
 1.72903E+00   2.5809E+00
 1.73084E+00   3.0247E+00
 1.74300E+00   7.9124E+00
 1.75401E+00   9.6353E+00
 1.75585E+00   9.1324E+00
 1.76571E+00   1.5632E+00
 1.76632E+00   1.1516E+00
 1.76694E+00   8.1170E-01
 1.76756E+00   5.6429E-01
 1.76818E+00   4.0931E-01
 1.76880E+00   3.2792E-01
 1.76942E+00   2.9196E-01
 1.77066E+00   2.7324E-01
 1.77935E+00   2.5384E-01
 1.80632E+00   4.4335E-01
 1.87785E+00   8.0976E-01
 1.89700E+00   1.0093E+00
 1.90765E+00   1.2309E+00
 1.91501E+00   1.4920E+00
 1.92239E+00   2.0028E+00
 1.92576E+00   2.5289E+00
 1.93048E+00   3.5402E+00
 1.93183E+00   4.1835E+00
 1.93319E+00   5.3650E+00
 1.93996E+00   1.3607E+01
 1.94200E+00   1.4584E+01
 1.94812E+00   1.3532E+01
 1.95017E+00   1.2027E+01
 1.95632E+00   3.8068E+00
 1.95700E+00   3.0452E+00
 1.95769E+00   2.4352E+00
 1.95837E+00   1.9949E+00
 1.95906E+00   1.7063E+00
 1.96043E+00   1.3973E+00
 1.96455E+00   8.5751E-01
 1.96661E+00   6.7579E-01
 1.97006E+00   5.5199E-01
 1.97420E+00   4.4948E-01
 1.98250E+00   3.8173E-01
 1.99573E+00   3.7019E-01
 2.06968E+00   4.4797E-01
 2.07113E+00   4.6984E-01
 2.07186E+00   5.0587E-01
 2.07258E+00   5.7650E-01
 2.07331E+00   6.9364E-01
 2.07403E+00   8.5966E-01
 2.07621E+00   1.5404E+00
 2.07766E+00   1.9893E+00
 2.07912E+00   2.2306E+00
 2.07985E+00   2.2161E+00
 2.08130E+00   1.9392E+00
 2.08422E+00   1.0756E+00
 2.08495E+00   9.0217E-01
 2.08568E+00   7.7070E-01
 2.08641E+00   6.8309E-01
 2.08787E+00   6.0148E-01
 2.09225E+00   5.3733E-01
 2.10768E+00   5.2524E-01
 2.14788E+00   5.9982E-01
 2.16599E+00   6.9568E-01
 2.17511E+00   8.2501E-01
 2.18044E+00   1.0059E+00
 2.18349E+00   1.2127E+00
 2.18808E+00   1.7666E+00
 2.18961E+00   1.8281E+00
 2.19191E+00   1.6854E+00
 2.19422E+00   1.3604E+00
 2.19729E+00   8.2495E-01
 2.19883E+00   6.7356E-01
 2.20114E+00   5.8748E-01
 2.20422E+00   5.6975E-01
 2.21195E+00   6.5557E-01
 2.21970E+00   8.2551E-01
 2.22436E+00   1.0110E+00
 2.22826E+00   1.2981E+00
 2.23060E+00   1.6206E+00
 2.23216E+00   1.9969E+00
 2.23294E+00   2.3015E+00
 2.23372E+00   2.7851E+00
 2.23450E+00   3.6695E+00
 2.23528E+00   5.4674E+00
 2.23607E+00   9.1222E+00
 2.23685E+00   1.5844E+01
 2.23763E+00   2.6529E+01
 2.23998E+00   7.0634E+01
 2.24077E+00   7.8762E+01
 2.24155E+00   7.8679E+01
 2.24233E+00   7.0444E+01
 2.24469E+00   2.7208E+01
 2.24547E+00   1.6669E+01
 2.24626E+00   9.7196E+00
 2.24705E+00   5.5610E+00
 2.24783E+00   3.1513E+00
 2.24862E+00   1.7587E+00
 2.24941E+00   9.5811E-01
 2.25019E+00   5.2219E-01
 2.25098E+00   2.9770E-01
 2.25177E+00   1.8496E-01
 2.25256E+00   1.2647E-01
 2.25334E+00   9.4933E-02
 2.25413E+00   7.7750E-02
 2.25492E+00   6.8765E-02
 2.25571E+00   6.4869E-02
 2.25650E+00   6.4766E-02
 2.25729E+00   6.8263E-02
 2.25808E+00   7.5804E-02
 2.25887E+00   8.7769E-02
 2.26124E+00   1.3849E-01
 2.26283E+00   1.5844E-01
 2.26679E+00   1.5817E-01
 2.28430E+00   2.4389E-01
 2.29472E+00   2.6945E-01
 2.29954E+00   2.7833E-01
 2.30518E+00   3.1875E-01
 2.33521E+00   4.0729E-01
 2.33767E+00   4.6880E-01
 2.34258E+00   6.0643E-01
 2.34422E+00   6.9711E-01
 2.34504E+00   7.7776E-01
 2.34586E+00   9.0303E-01
 2.34668E+00   1.0946E+00
 2.34750E+00   1.3640E+00
 2.34914E+00   2.0190E+00
 2.34997E+00   2.2545E+00
 2.35079E+00   2.3232E+00
 2.35161E+00   2.1945E+00
 2.35243E+00   1.8961E+00
 2.35408E+00   1.0952E+00
 2.35490E+00   7.6018E-01
 2.35573E+00   5.2917E-01
 2.35655E+00   3.9611E-01
 2.35738E+00   3.3100E-01
 2.35820E+00   3.0421E-01
 2.35985E+00   2.9464E-01
 2.38893E+00   4.5186E-01
 2.39395E+00   5.1564E-01
 2.39563E+00   5.6790E-01
 2.39646E+00   6.2415E-01
 2.39814E+00   8.3294E-01
 2.39898E+00   9.4310E-01
 2.39982E+00   9.8972E-01
 2.40066E+00   9.3656E-01
 2.40318E+00   5.0045E-01
 2.40402E+00   4.2433E-01
 2.40486E+00   3.9745E-01
 2.40655E+00   4.1365E-01
 2.41414E+00   5.9226E-01
 2.41667E+00   7.0743E-01
 2.41836E+00   8.5182E-01
 2.41921E+00   9.6646E-01
 2.42006E+00   1.1238E+00
 2.42260E+00   1.7989E+00
 2.42345E+00   1.9555E+00
 2.42429E+00   1.9748E+00
 2.42514E+00   1.8347E+00
 2.42769E+00   1.0074E+00
 2.42854E+00   8.1325E-01
 2.42939E+00   6.9439E-01
 2.43024E+00   6.3444E-01
 2.43194E+00   6.1756E-01
 2.43364E+00   6.7274E-01
 2.43535E+00   7.9080E-01
 2.43620E+00   8.9966E-01
 2.43705E+00   1.1132E+00
 2.43790E+00   1.6305E+00
 2.43876E+00   2.9390E+00
 2.43961E+00   5.8480E+00
 2.44046E+00   1.1060E+01
 2.44217E+00   2.4414E+01
 2.44303E+00   2.6845E+01
 2.44388E+00   2.3851E+01
 2.44559E+00   1.0179E+01
 2.44645E+00   5.3989E+00
 2.44730E+00   3.5557E+00
 2.44816E+00   4.3062E+00
 2.44902E+00   7.0045E+00
 2.44987E+00   1.0515E+01
 2.45073E+00   1.3098E+01
 2.45159E+00   1.3217E+01
 2.45245E+00   1.0726E+01
 2.45330E+00   7.0001E+00
 2.45416E+00   3.6961E+00
 2.45502E+00   1.6064E+00
 2.45588E+00   6.1313E-01
 2.45674E+00   2.4429E-01
 2.45760E+00   1.3732E-01
 2.45846E+00   1.1364E-01
 2.45932E+00   1.1261E-01
 2.46276E+00   1.2526E-01
 2.46363E+00   1.3219E-01
 2.46449E+00   1.4788E-01
 2.46880E+00   2.7885E-01
 2.47140E+00   4.0725E-01
 2.47226E+00   4.2331E-01
 2.47399E+00   3.9245E-01
 2.47572E+00   3.5470E-01
 2.47832E+00   3.4853E-01
 2.48266E+00   3.9284E-01
 2.48440E+00   4.3406E-01
 2.48527E+00   4.6934E-01
 2.48614E+00   5.2637E-01
 2.48701E+00   6.2190E-01
 2.48788E+00   7.7167E-01
 2.48962E+00   1.1639E+00
 2.49049E+00   1.2646E+00
 2.49136E+00   1.2059E+00
 2.49224E+00   1.0044E+00
 2.49311E+00   7.5115E-01
 2.49398E+00   5.3570E-01
 2.49485E+00   3.9124E-01
 2.49573E+00   3.0655E-01
 2.49660E+00   2.6119E-01
 2.49747E+00   2.4295E-01
 2.49835E+00   2.4308E-01
 2.50535E+00   3.3946E-01
 2.50710E+00   3.9822E-01
 2.50886E+00   4.8394E-01
 2.50974E+00   5.0635E-01
 2.51325E+00   4.9842E-01
 2.51501E+00   5.5907E-01
 2.51589E+00   6.1695E-01
 2.51677E+00   7.1045E-01
 2.51765E+00   8.7447E-01
 2.51853E+00   1.1685E+00
 2.51941E+00   1.6538E+00
 2.52118E+00   3.0161E+00
 2.52206E+00   3.4301E+00
 2.52294E+00   3.3210E+00
 2.52383E+00   2.7073E+00
 2.52471E+00   1.8762E+00
 2.52559E+00   1.1499E+00
 2.52648E+00   6.8324E-01
 2.52736E+00   4.5463E-01
 2.52825E+00   3.6714E-01
 2.52913E+00   3.4142E-01
 2.53090E+00   3.4233E-01
 2.53267E+00   3.7851E-01
 2.53356E+00   4.1417E-01
 2.53444E+00   4.7094E-01
 2.53533E+00   5.6078E-01
 2.53622E+00   6.9707E-01
 2.53711E+00   8.8818E-01
 2.53799E+00   1.1929E+00
 2.53888E+00   1.8322E+00
 2.53977E+00   3.2727E+00
 2.54066E+00   5.9577E+00
 2.54155E+00   9.6226E+00
 2.54244E+00   1.2814E+01
 2.54333E+00   1.3653E+01
 2.54422E+00   1.1533E+01
 2.54600E+00   4.1862E+00
 2.54689E+00   2.0780E+00
 2.54778E+00   1.4124E+00
 2.54867E+00   1.6892E+00
 2.54956E+00   2.3126E+00
 2.55046E+00   2.7372E+00
 2.55135E+00   2.6323E+00
 2.55224E+00   2.0423E+00
 2.55314E+00   1.3234E+00
 2.55403E+00   8.3084E-01
 2.55492E+00   7.1073E-01
 2.55582E+00   9.0800E-01
 2.55671E+00   1.2321E+00
 2.55761E+00   1.4459E+00
 2.55850E+00   1.4012E+00
 2.55940E+00   1.1358E+00
 2.56029E+00   8.1471E-01
 2.56119E+00   5.7356E-01
 2.56208E+00   4.4104E-01
 2.56298E+00   3.8122E-01
 2.56477E+00   3.3694E-01
 2.56747E+00   3.1513E-01
 2.56926E+00   3.3929E-01
 2.57466E+00   4.5427E-01
 2.57647E+00   4.3771E-01
 2.57827E+00   3.9561E-01
 2.58007E+00   3.9968E-01
 2.58369E+00   4.7694E-01
 2.58550E+00   4.9347E-01
 2.58640E+00   5.4133E-01
 2.58731E+00   6.4857E-01
 2.58821E+00   8.3672E-01
 2.58912E+00   1.1178E+00
 2.59093E+00   1.8456E+00
 2.59184E+00   2.1155E+00
 2.59274E+00   2.1918E+00
 2.59365E+00   2.0599E+00
 2.59547E+00   1.5782E+00
 2.59637E+00   1.5780E+00
 2.59728E+00   2.1338E+00
 2.59819E+00   3.7262E+00
 2.59910E+00   6.7036E+00
 2.60001E+00   1.0581E+01
 2.60092E+00   1.3718E+01
 2.60183E+00   1.4271E+01
 2.60274E+00   1.1800E+01
 2.60365E+00   7.7478E+00
 2.60456E+00   4.0676E+00
 2.60547E+00   1.7628E+00
 2.60639E+00   7.3472E-01
 2.60730E+00   4.4539E-01
 2.60821E+00   4.7845E-01
 2.61004E+00   7.6133E-01
 2.61095E+00   8.4638E-01
 2.61186E+00   8.4366E-01
 2.61278E+00   7.6576E-01
 2.61461E+00   5.4058E-01
 2.61552E+00   4.5521E-01
 2.61644E+00   3.9871E-01
 2.61735E+00   3.6521E-01
 2.61918E+00   3.3839E-01
 2.62194E+00   3.4593E-01
 2.62561E+00   4.0655E-01
 2.62745E+00   4.0450E-01
 2.62836E+00   3.9614E-01
 2.62928E+00   4.1257E-01
 2.63020E+00   5.0587E-01
 2.63112E+00   7.8064E-01
 2.63205E+00   1.4683E+00
 2.63297E+00   2.9515E+00
 2.63389E+00   5.6176E+00
 2.63573E+00   1.2999E+01
 2.63665E+00   1.4738E+01
 2.63758E+00   1.3426E+01
 2.63942E+00   5.7919E+00
 2.64035E+00   2.9097E+00
 2.64127E+00   1.4508E+00
 2.64220E+00   9.3047E-01
 2.64312E+00   8.1658E-01
 2.64497E+00   7.6623E-01
 2.64775E+00   5.2566E-01
 2.64960E+00   4.1543E-01
 2.65146E+00   3.5056E-01
 2.65238E+00   3.3069E-01
 2.65331E+00   3.2713E-01
 2.65424E+00   3.4376E-01
 2.65517E+00   3.7977E-01
 2.65610E+00   4.3411E-01
 2.65703E+00   5.0783E-01
 2.65796E+00   6.3047E-01
 2.65889E+00   8.9199E-01
 2.65982E+00   1.4465E+00
 2.66075E+00   2.3896E+00
 2.66168E+00   3.5513E+00
 2.66261E+00   4.4434E+00
 2.66354E+00   4.5748E+00
 2.66448E+00   3.8868E+00
 2.66634E+00   1.7219E+00
 2.66727E+00   9.9548E-01
 2.66821E+00   6.0075E-01
 2.66914E+00   4.3488E-01
 2.67007E+00   3.8826E-01
 2.67194E+00   3.9721E-01
 2.67288E+00   4.1304E-01
 2.67381E+00   4.5916E-01
 2.67475E+00   5.7159E-01
 2.67569E+00   7.7469E-01
 2.67662E+00   1.0624E+00
 2.67943E+00   2.0729E+00
 2.68037E+00   2.2259E+00
 2.68131E+00   2.1238E+00
 2.68319E+00   1.4965E+00
 2.68412E+00   1.3416E+00
 2.68506E+00   1.3661E+00
 2.68788E+00   1.6672E+00
 2.69353E+00   1.8375E+00
 2.69730E+00   1.7816E+00
 2.70014E+00   1.7322E+00
 2.70297E+00   1.6738E+00
 2.70486E+00   1.5689E+00
 2.70771E+00   1.6429E+00
 2.71245E+00   1.7788E+00
 2.72005E+00   1.6099E+00
 2.72100E+00   1.6564E+00
 2.72195E+00   1.7929E+00
 2.72386E+00   2.2690E+00
 2.72481E+00   2.4339E+00
 2.72576E+00   2.4201E+00
 2.72863E+00   1.8189E+00
 2.73054E+00   1.6358E+00
 2.73341E+00   1.6662E+00
 2.73628E+00   1.7301E+00
 2.74011E+00   1.6235E+00
 2.74395E+00   1.6875E+00
 2.74779E+00   1.6411E+00
 2.78944E+00   1.6216E+00
 3.19390E+00   1.0985E+00
 3.60871E+00   7.7901E-01
 4.00248E+00   5.6500E-01
