
******************************************************************************

       Photoionization cross-sections for S III

>> Verner high energy tail included for gnd level
>> Opacity project data smoothed by phot_smooth.f
>>   Smoothed with a gausian of width 3000 km/sec

          Types of cross sections included:
         -----------------------------------

          20 - Opacity Project: smoothed [number of data pairs]         

          21 - Opacity Project: scaled, smoothed [number of data pairs] 

******************************************************************************

08-Jul-1999                             !Date
4.5880D+00 4.206D-01
4.8948D+00 3.784D-01
4.9192D+00 3.746D-01
5.0433D+00 3.552D-01
5.0937D+00 3.473D-01
5.4342D+00 2.807D-01
5.6551D+00 2.491D-01
6.0032D+00 2.039D-01
6.4366D+00 1.400D-01
6.9012D+00 9.224D-02
7.3994D+00 6.139D-02
7.9335D+00 4.549D-02
8.2150D+00 4.191D-02
8.5062D+00 3.847D-02
9.1202D+00 3.122D-02
9.7786D+00 2.532D-02
1.0484D+01 2.055D-02
1.1241D+01 1.667D-02
1.2053D+01 1.352D-02
1.2923D+01 1.097D-02
1.3856D+01 8.902D-03
1.4856D+01 7.222D-03
1.5770D+01 6.036D-03
3s3p2(2D)3d3Fe                          !Configuration name
20                                      !Type of cross-section
196                                     !Number of cross-section points
1.0000D+00 7.479D-02
1.0100D+00 6.559D-02
1.0252D+00 3.296D-01
1.0303D+00 8.648D-01
1.0406D+00 3.172D+00
1.0458D+00 4.291D+00
1.0510D+00 4.545D+00
1.0563D+00 3.852D+00
1.0616D+00 2.614D+00
1.0669D+00 1.457D+00
1.0722D+00 7.281D-01
1.0776D+00 3.670D-01
1.0829D+00 2.510D-01
1.0883D+00 2.635D-01
1.0938D+00 4.290D-01
1.0992D+00 8.368D-01
1.1102D+00 2.568D+00
1.1158D+00 3.371D+00
1.1213D+00 3.586D+00
1.1269D+00 3.048D+00
1.1326D+00 2.113D+00
1.1439D+00 6.143D-01
1.1496D+00 3.083D-01
1.1844D+00 8.510D-02
1.2023D+00 1.974D-01
1.2083D+00 4.943D-01
1.2143D+00 1.263D+00
1.2326D+00 7.605D+00
1.2387D+00 8.890D+00
1.2449D+00 8.364D+00
1.2574D+00 4.627D+00
1.2637D+00 3.121D+00
1.2699D+00 2.387D+00
1.2763D+00 2.249D+00
1.2827D+00 2.400D+00
1.2891D+00 2.415D+00
1.2955D+00 2.059D+00
1.3020D+00 1.477D+00
1.3085D+00 1.001D+00
1.3150D+00 1.056D+00
1.3215D+00 2.478D+00
1.3282D+00 6.430D+00
1.3481D+00 3.751D+01
1.3549D+00 4.590D+01
1.3684D+00 5.332D+01
1.3821D+00 6.817D+01
1.3890D+00 6.941D+01
1.3960D+00 5.972D+01
1.4029D+00 4.186D+01
1.4169D+00 1.134D+01
1.4240D+00 4.448D+00
1.4311D+00 1.637D+00
1.4383D+00 6.019D-01
1.4454D+00 3.448D-01
1.4527D+00 4.188D-01
1.4599D+00 1.049D+00
1.4672D+00 2.829D+00
1.4893D+00 1.867D+01
1.4967D+00 2.180D+01
1.5042D+00 1.984D+01
1.5192D+00 8.238D+00
1.5268D+00 3.778D+00
1.5344D+00 1.600D+00
1.5421D+00 1.018D+00
1.5498D+00 1.752D+00
1.5653D+00 6.357D+00
1.5731D+00 8.958D+00
1.5810D+00 1.003D+01
1.5889D+00 9.292D+00
1.5968D+00 7.870D+00
1.6048D+00 7.999D+00
1.6128D+00 1.170D+01
1.6289D+00 2.569D+01
1.6370D+00 2.975D+01
1.6452D+00 2.975D+01
1.6534D+00 2.945D+01
1.6617D+00 3.397D+01
1.6783D+00 6.158D+01
1.6867D+00 7.622D+01
1.6951D+00 8.090D+01
1.7036D+00 7.278D+01
1.7206D+00 3.520D+01
1.7292D+00 2.058D+01
1.7378D+00 1.207D+01
1.7465D+00 9.390D+00
1.7552D+00 1.156D+01
1.7728D+00 3.051D+01
1.7816D+00 4.076D+01
1.7905D+00 4.438D+01
1.7994D+00 3.875D+01
1.8084D+00 2.792D+01
1.8174D+00 1.743D+01
1.8265D+00 1.058D+01
1.8356D+00 8.511D+00
1.8448D+00 1.060D+01
1.8633D+00 2.591D+01
1.8726D+00 3.461D+01
1.8819D+00 3.921D+01
1.8913D+00 3.745D+01
1.9008D+00 3.180D+01
1.9102D+00 2.677D+01
1.9198D+00 2.587D+01
1.9293D+00 3.001D+01
1.9486D+00 4.427D+01
1.9584D+00 4.928D+01
1.9681D+00 4.969D+01
1.9780D+00 4.562D+01
1.9878D+00 3.905D+01
1.9978D+00 3.299D+01
2.0077D+00 2.905D+01
2.0178D+00 2.676D+01
2.0278D+00 2.539D+01
2.0380D+00 2.443D+01
2.0481D+00 2.378D+01
2.0686D+00 2.305D+01
2.0790D+00 2.284D+01
2.0998D+00 2.265D+01
2.1102D+00 2.230D+01
2.1208D+00 2.146D+01
2.1420D+00 1.845D+01
2.1527D+00 1.709D+01
2.1634D+00 1.633D+01
2.1742D+00 1.634D+01
2.1851D+00 1.726D+01
2.1960D+00 1.878D+01
2.2069D+00 2.027D+01
2.2179D+00 2.074D+01
2.2290D+00 1.959D+01
2.2513D+00 1.387D+01
2.2625D+00 1.150D+01
2.2739D+00 1.014D+01
2.2852D+00 9.675D+00
2.2966D+00 9.659D+00
2.3081D+00 9.759D+00
2.3196D+00 9.626D+00
2.3428D+00 8.227D+00
2.3545D+00 7.519D+00
2.3663D+00 7.104D+00
2.3780D+00 6.895D+00
2.4139D+00 5.976D+00
2.4259D+00 5.686D+00
2.4380D+00 5.513D+00
2.4624D+00 5.349D+00
2.4747D+00 5.204D+00
2.5119D+00 4.302D+00
2.5371D+00 3.667D+00
2.5497D+00 3.501D+00
2.5625D+00 3.426D+00
2.5752D+00 3.398D+00
2.5881D+00 3.357D+00
2.6140D+00 3.157D+00
2.6402D+00 2.982D+00
2.6666D+00 2.900D+00
2.7067D+00 2.738D+00
2.9021D+00 2.256D+00
2.9311D+00 2.202D+00
2.9901D+00 2.093D+00
3.0200D+00 2.038D+00
3.0351D+00 2.010D+00
3.2542D+00 1.672D+00
3.4891D+00 1.426D+00
3.7409D+00 1.244D+00
3.9910D+00 1.124D+00
4.0110D+00 1.116D+00
4.0713D+00 1.093D+00
4.1120D+00 1.077D+00
4.1740D+00 1.053D+00
4.1948D+00 1.045D+00
4.4976D+00 9.438D-01
4.5201D+00 9.372D-01
4.5426D+00 9.306D-01
4.6803D+00 8.903D-01
4.7037D+00 8.834D-01
4.7508D+00 8.696D-01
4.8222D+00 8.487D-01
5.1447D+00 7.419D-01
5.5161D+00 6.170D-01
5.5713D+00 5.998D-01
5.6270D+00 5.825D-01
5.9143D+00 4.911D-01
5.9437D+00 4.817D-01
5.9735D+00 4.721D-01
6.4047D+00 3.413D-01
6.8670D+00 2.313D-01
7.3627D+00 1.505D-01
7.8942D+00 1.004D-01
8.4641D+00 7.574D-02
8.6773D+00 7.160D-02
8.9404D+00 6.641D-02
9.5858D+00 5.389D-02
1.0278D+01 4.372D-02
1.1020D+01 3.547D-02
1.1815D+01 2.878D-02
1.2668D+01 2.334D-02
1.3583D+01 1.894D-02
1.3856D+01 1.784D-02
3s23p4d3Fo                              !Configuration name
20                                      !Type of cross-section
143                                     !Number of cross-section points
1.0000D+00 4.464D+00
1.0563D+00 3.907D+00
1.0616D+00 3.855D+00
1.0722D+00 3.750D+00
1.1496D+00 2.855D+00
1.1844D+00 2.260D+00
1.1904D+00 2.138D+00
1.1963D+00 2.138D+00
1.2023D+00 2.511D+00
1.2083D+00 3.661D+00
1.2204D+00 9.460D+00
1.2265D+00 1.259D+01
1.2326D+00 1.389D+01
1.2387D+00 1.307D+01
1.2511D+00 8.377D+00
1.2574D+00 6.560D+00
1.2637D+00 5.398D+00
1.2699D+00 4.746D+00
1.2763D+00 4.348D+00
1.2827D+00 4.094D+00
1.2955D+00 3.787D+00
1.3020D+00 3.699D+00
1.3150D+00 3.588D+00
1.3348D+00 3.245D+00
1.3481D+00 3.027D+00
1.3616D+00 2.925D+00
1.3821D+00 2.777D+00
1.4819D+00 2.169D+00
1.4967D+00 2.119D+00
1.5117D+00 2.065D+00
1.5268D+00 1.982D+00
1.5421D+00 1.914D+00
1.5498D+00 1.892D+00
1.5575D+00 1.878D+00
1.5653D+00 1.886D+00
1.5731D+00 1.945D+00
1.5810D+00 2.122D+00
1.6048D+00 3.620D+00
1.6208D+00 4.459D+00
1.6289D+00 5.069D+00
1.6370D+00 6.631D+00
1.6534D+00 1.371D+01
1.6617D+00 1.695D+01
1.6700D+00 1.793D+01
1.6783D+00 1.619D+01
1.6867D+00 1.301D+01
1.7036D+00 7.512D+00
1.7120D+00 6.356D+00
1.7206D+00 6.181D+00
1.7292D+00 7.121D+00
1.7378D+00 9.684D+00
1.7465D+00 1.567D+01
1.7552D+00 2.734D+01
1.7816D+00 1.015D+02
1.7905D+00 1.212D+02
1.7994D+00 1.258D+02
1.8084D+00 1.167D+02
1.8265D+00 7.339D+01
1.8448D+00 3.231D+01
1.8540D+00 2.009D+01
1.8633D+00 1.272D+01
1.8726D+00 8.893D+00
1.8819D+00 6.819D+00
1.8913D+00 5.692D+00
1.9008D+00 4.980D+00
1.9293D+00 3.842D+00
1.9390D+00 3.598D+00
1.9486D+00 3.448D+00
1.9584D+00 3.441D+00
1.9681D+00 3.818D+00
1.9780D+00 5.119D+00
1.9878D+00 9.470D+00
1.9978D+00 2.114D+01
2.0077D+00 4.780D+01
2.0278D+00 1.454D+02
2.0380D+00 1.851D+02
2.0481D+00 1.884D+02
2.0686D+00 1.134D+02
2.0790D+00 7.659D+01
2.0893D+00 5.696D+01
2.0998D+00 4.834D+01
2.1102D+00 4.297D+01
2.1313D+00 2.678D+01
2.1527D+00 1.158D+01
2.1634D+00 7.365D+00
2.1742D+00 5.075D+00
2.1851D+00 3.824D+00
2.1960D+00 3.158D+00
2.2179D+00 2.456D+00
2.2401D+00 2.086D+00
2.2625D+00 1.878D+00
2.3196D+00 1.582D+00
2.3428D+00 1.500D+00
2.3545D+00 1.475D+00
2.3663D+00 1.460D+00
2.3780D+00 1.461D+00
2.3899D+00 1.482D+00
2.4259D+00 1.735D+00
2.4380D+00 1.782D+00
2.4747D+00 1.426D+00
2.5752D+00 9.517D-01
2.6140D+00 9.973D-01
2.6402D+00 1.026D+00
2.6799D+00 8.604D-01
2.7067D+00 7.913D-01
2.7338D+00 8.087D-01
2.7474D+00 8.208D-01
2.7887D+00 7.652D-01
2.8733D+00 6.802D-01
2.9166D+00 6.448D-01
2.9901D+00 5.927D-01
3.0200D+00 5.740D-01
3.1741D+00 4.935D-01
3.1900D+00 4.859D-01
3.4203D+00 3.997D-01
3.4717D+00 3.865D-01
3.6854D+00 3.243D-01
3.9515D+00 2.570D-01
4.2367D+00 2.114D-01
4.5426D+00 1.764D-01
4.5880D+00 1.717D-01
4.6339D+00 1.670D-01
4.6571D+00 1.646D-01
4.9933D+00 1.341D-01
5.3538D+00 1.095D-01
5.7402D+00 8.879D-02
6.1546D+00 7.115D-02
6.5989D+00 5.660D-02
7.0752D+00 4.491D-02
7.5860D+00 3.570D-02
8.1336D+00 2.866D-02
8.7207D+00 2.342D-02
9.3502D+00 1.953D-02
9.4908D+00 1.883D-02
9.5383D+00 1.860D-02
1.0227D+01 1.564D-02
1.0381D+01 1.509D-02
1.0484D+01 1.471D-02
1.1241D+01 1.217D-02
1.2053D+01 9.894D-03
1.2923D+01 8.026D-03
1.3856D+01 6.512D-03
1.4856D+01 5.282D-03
3s23p4d1Do                              !Configuration name
20                                      !Type of cross-section
193                                     !Number of cross-section points
1.0000D+00 1.245D+00
1.0100D+00 9.999D-01
1.0303D+00 5.665D-01
1.0355D+00 5.105D-01
1.0406D+00 4.974D-01
1.0458D+00 5.373D-01
1.0510D+00 6.508D-01
1.0563D+00 8.507D-01
1.0669D+00 1.596D+00
1.0829D+00 3.876D+00
1.0992D+00 7.677D+00
1.1102D+00 9.917D+00
1.1158D+00 1.043D+01
1.1213D+00 1.050D+01
1.1269D+00 1.020D+01
1.1382D+00 9.182D+00
1.1553D+00 7.897D+00
1.1904D+00 6.473D+00
1.2083D+00 6.094D+00
1.2143D+00 6.038D+00
1.2204D+00 6.027D+00
1.2265D+00 6.054D+00
1.2387D+00 6.198D+00
1.2511D+00 6.341D+00
1.2574D+00 6.363D+00
1.2637D+00 6.342D+00
1.2699D+00 6.274D+00
1.2827D+00 6.016D+00
1.2955D+00 5.580D+00
1.3150D+00 4.534D+00
1.3215D+00 4.246D+00
1.3282D+00 4.305D+00
1.3348D+00 5.002D+00
1.3414D+00 6.200D+00
1.3481D+00 7.259D+00
1.3549D+00 7.462D+00
1.3616D+00 6.537D+00
1.3684D+00 5.058D+00
1.3752D+00 3.734D+00
1.3821D+00 2.893D+00
1.3890D+00 2.523D+00
1.3960D+00 2.392D+00
1.4029D+00 2.357D+00
1.4099D+00 2.338D+00
1.4169D+00 2.309D+00
1.4383D+00 2.107D+00
1.4527D+00 1.967D+00
1.4745D+00 1.866D+00
1.5653D+00 1.314D+00
1.5889D+00 1.157D+00
1.5968D+00 1.124D+00
1.6048D+00 1.123D+00
1.6128D+00 1.200D+00
1.6208D+00 1.420D+00
1.6452D+00 3.345D+00
1.6534D+00 3.747D+00
1.6617D+00 3.564D+00
1.6700D+00 3.176D+00
1.6783D+00 3.649D+00
1.6867D+00 6.263D+00
1.7036D+00 2.024D+01
1.7120D+00 2.717D+01
1.7206D+00 2.920D+01
1.7292D+00 2.476D+01
1.7378D+00 1.696D+01
1.7465D+00 9.847D+00
1.7552D+00 5.679D+00
1.7640D+00 5.033D+00
1.7728D+00 7.105D+00
1.8084D+00 3.070D+01
1.8356D+00 8.893D+01
1.8448D+00 1.033D+02
1.8540D+00 1.002D+02
1.8726D+00 6.327D+01
1.8913D+00 3.369D+01
1.9008D+00 2.652D+01
1.9102D+00 2.344D+01
1.9198D+00 2.321D+01
1.9293D+00 2.438D+01
1.9390D+00 2.472D+01
1.9486D+00 2.286D+01
1.9584D+00 1.976D+01
1.9681D+00 1.778D+01
1.9780D+00 1.860D+01
1.9978D+00 2.547D+01
2.0077D+00 2.660D+01
2.0178D+00 2.571D+01
2.0278D+00 2.490D+01
2.0380D+00 2.557D+01
2.0481D+00 2.683D+01
2.0584D+00 2.668D+01
2.0790D+00 2.037D+01
2.0893D+00 1.760D+01
2.0998D+00 1.779D+01
2.1102D+00 2.326D+01
2.1313D+00 5.188D+01
2.1420D+00 6.821D+01
2.1527D+00 7.525D+01
2.1634D+00 6.938D+01
2.1851D+00 3.412D+01
2.1960D+00 1.948D+01
2.2069D+00 1.037D+01
2.2179D+00 5.948D+00
2.2290D+00 3.873D+00
2.2401D+00 2.981D+00
2.2513D+00 2.537D+00
2.2625D+00 2.305D+00
2.2739D+00 2.147D+00
2.2966D+00 1.950D+00
2.3081D+00 1.898D+00
2.3311D+00 1.836D+00
2.3428D+00 1.803D+00
2.3545D+00 1.751D+00
2.3780D+00 1.570D+00
2.3899D+00 1.497D+00
2.4018D+00 1.514D+00
2.4139D+00 1.651D+00
2.4380D+00 2.160D+00
2.4501D+00 2.425D+00
2.4747D+00 3.005D+00
2.4870D+00 3.208D+00
2.4994D+00 3.133D+00
2.5244D+00 2.235D+00
2.5371D+00 1.756D+00
2.5497D+00 1.441D+00
2.5625D+00 1.263D+00
2.5752D+00 1.181D+00
2.5881D+00 1.149D+00
2.6010D+00 1.154D+00
2.6140D+00 1.193D+00
2.6533D+00 1.534D+00
2.6666D+00 1.606D+00
2.6799D+00 1.563D+00
2.7067D+00 1.251D+00
2.7202D+00 1.122D+00
2.7338D+00 1.075D+00
2.7474D+00 1.093D+00
2.7611D+00 1.139D+00
2.7749D+00 1.164D+00
2.7887D+00 1.141D+00
2.8027D+00 1.091D+00
2.8166D+00 1.051D+00
2.8307D+00 1.038D+00
2.8448D+00 1.038D+00
2.8591D+00 1.032D+00
2.8877D+00 9.805D-01
2.9901D+00 8.285D-01
3.1900D+00 6.583D-01
3.2059D+00 6.470D-01
3.4545D+00 5.011D-01
3.7223D+00 3.961D-01
4.0110D+00 3.201D-01
4.3219D+00 2.593D-01
4.5426D+00 2.290D-01
4.5880D+00 2.231D-01
4.6339D+00 2.170D-01
4.6803D+00 2.109D-01
5.0433D+00 1.725D-01
5.0684D+00 1.703D-01
5.0937D+00 1.681D-01
5.1191D+00 1.659D-01
5.1703D+00 1.615D-01
5.5713D+00 1.300D-01
6.0032D+00 1.039D-01
6.4688D+00 8.246D-02
6.9703D+00 6.606D-02
7.5108D+00 5.375D-02
8.0931D+00 4.501D-02
8.7207D+00 3.899D-02
8.7641D+00 3.865D-02
8.8080D+00 3.831D-02
9.4908D+00 3.390D-02
9.5383D+00 3.365D-02
9.5858D+00 3.341D-02
1.0025D+01 3.113D-02
1.0075D+01 3.088D-02
1.0126D+01 3.061D-02
1.0176D+01 3.035D-02
1.0227D+01 3.009D-02
1.0329D+01 2.956D-02
1.0537D+01 2.848D-02
1.0695D+01 2.766D-02
1.0749D+01 2.739D-02
1.0802D+01 2.711D-02
1.0856D+01 2.683D-02
1.1241D+01 2.485D-02
1.1640D+01 2.264D-02
1.2543D+01 1.810D-02
1.3515D+01 1.446D-02
1.4563D+01 1.157D-02
1.5692D+01 9.243D-03
1.6909D+01 7.387D-03
1.7078D+01 7.169D-03
3s23p4d3Do                              !Configuration name
20                                      !Type of cross-section
181                                     !Number of cross-section points
1.0000D+00 4.660D+00
1.0050D+00 4.620D+00
1.0100D+00 4.529D+00
1.0303D+00 3.633D+00
1.0406D+00 3.114D+00
1.0458D+00 3.004D+00
1.0510D+00 3.119D+00
1.0616D+00 3.990D+00
1.0669D+00 4.410D+00
1.0722D+00 4.479D+00
1.0776D+00 4.167D+00
1.0883D+00 3.021D+00
1.0992D+00 2.184D+00
1.1213D+00 1.300D+00
1.1326D+00 9.885D-01
1.1382D+00 8.840D-01
1.1439D+00 8.295D-01
1.1496D+00 8.479D-01
1.1553D+00 9.522D-01
1.1611D+00 1.169D+00
1.1786D+00 2.558D+00
1.2023D+00 5.761D+00
1.2204D+00 1.182D+01
1.2265D+00 1.414D+01
1.2326D+00 1.499D+01
1.2387D+00 1.383D+01
1.2511D+00 8.588D+00
1.2574D+00 6.537D+00
1.2637D+00 5.182D+00
1.2699D+00 4.408D+00
1.2763D+00 3.972D+00
1.2827D+00 3.750D+00
1.2891D+00 3.636D+00
1.2955D+00 3.633D+00
1.3020D+00 3.772D+00
1.3150D+00 4.563D+00
1.3215D+00 4.965D+00
1.3282D+00 5.126D+00
1.3348D+00 5.001D+00
1.3414D+00 4.768D+00
1.3549D+00 4.392D+00
1.3752D+00 3.331D+00
1.3890D+00 2.772D+00
1.4029D+00 2.525D+00
1.4672D+00 1.926D+00
1.4819D+00 1.838D+00
1.4893D+00 1.811D+00
1.4967D+00 1.797D+00
1.5042D+00 1.789D+00
1.5117D+00 1.769D+00
1.5192D+00 1.715D+00
1.5421D+00 1.328D+00
1.5575D+00 1.104D+00
1.5731D+00 9.815D-01
1.5810D+00 9.465D-01
1.5889D+00 9.470D-01
1.5968D+00 1.029D+00
1.6208D+00 1.826D+00
1.6289D+00 2.069D+00
1.6370D+00 2.434D+00
1.6452D+00 3.527D+00
1.6534D+00 6.057D+00
1.6700D+00 1.561D+01
1.6783D+00 1.931D+01
1.6867D+00 1.976D+01
1.7036D+00 1.206D+01
1.7206D+00 4.867D+00
1.7292D+00 3.167D+00
1.7378D+00 2.279D+00
1.7465D+00 2.134D+00
1.7552D+00 2.928D+00
1.7640D+00 5.609D+00
1.7728D+00 1.143D+01
1.7994D+00 5.254D+01
1.8084D+00 6.435D+01
1.8174D+00 6.875D+01
1.8265D+00 6.845D+01
1.8356D+00 6.895D+01
1.8540D+00 8.120D+01
1.8633D+00 8.349D+01
1.8726D+00 7.469D+01
1.8913D+00 3.766D+01
1.9008D+00 2.223D+01
1.9102D+00 1.308D+01
1.9198D+00 8.244D+00
1.9293D+00 6.018D+00
1.9390D+00 4.845D+00
1.9681D+00 2.967D+00
1.9780D+00 2.546D+00
1.9878D+00 2.452D+00
1.9978D+00 2.938D+00
2.0077D+00 4.979D+00
2.0178D+00 1.047D+01
2.0278D+00 2.292D+01
2.0481D+00 6.807D+01
2.0584D+00 8.651D+01
2.0686D+00 8.902D+01
2.0893D+00 6.369D+01
2.0998D+00 5.797D+01
2.1102D+00 6.645D+01
2.1208D+00 8.382D+01
2.1313D+00 9.998D+01
2.1420D+00 1.066D+02
2.1527D+00 1.011D+02
2.1851D+00 5.753D+01
2.2069D+00 2.881D+01
2.2179D+00 1.904D+01
2.2290D+00 1.288D+01
2.2401D+00 9.636D+00
2.2513D+00 7.821D+00
2.2739D+00 5.937D+00
2.2966D+00 4.903D+00
2.3311D+00 4.009D+00
2.3780D+00 3.336D+00
2.4139D+00 2.788D+00
2.4380D+00 2.442D+00
2.4501D+00 2.358D+00
2.4747D+00 2.280D+00
2.4870D+00 2.271D+00
2.4994D+00 2.333D+00
2.5119D+00 2.465D+00
2.5244D+00 2.586D+00
2.5371D+00 2.598D+00
2.5625D+00 2.290D+00
2.5881D+00 2.001D+00
2.6402D+00 1.647D+00
2.6666D+00 1.541D+00
2.6799D+00 1.527D+00
2.6933D+00 1.544D+00
2.7067D+00 1.571D+00
2.7202D+00 1.577D+00
2.7338D+00 1.540D+00
2.7611D+00 1.397D+00
2.7749D+00 1.333D+00
2.7887D+00 1.292D+00
2.8027D+00 1.271D+00
2.8166D+00 1.263D+00
2.8307D+00 1.252D+00
2.8591D+00 1.200D+00
2.9021D+00 1.132D+00
2.9311D+00 1.083D+00
3.0351D+00 9.422D-01
3.0655D+00 9.083D-01
3.2380D+00 7.592D-01
3.2542D+00 7.469D-01
3.5065D+00 5.892D-01
3.7784D+00 4.668D-01
4.0713D+00 3.707D-01
4.3870D+00 3.001D-01
4.6339D+00 2.623D-01
4.6803D+00 2.555D-01
4.7271D+00 2.487D-01
4.7508D+00 2.452D-01
5.1191D+00 1.973D-01
5.5161D+00 1.576D-01
5.9437D+00 1.238D-01
6.4047D+00 9.604D-02
6.9012D+00 7.424D-02
7.4364D+00 5.859D-02
8.0129D+00 4.738D-02
8.6343D+00 3.983D-02
9.2115D+00 3.546D-02
9.2576D+00 3.516D-02
9.9753D+00 3.116D-02
1.0075D+01 3.069D-02
1.0537D+01 2.851D-02
1.0589D+01 2.826D-02
1.0642D+01 2.801D-02
1.0695D+01 2.776D-02
1.0749D+01 2.750D-02
1.0802D+01 2.725D-02
1.1075D+01 2.596D-02
1.1186D+01 2.544D-02
1.1298D+01 2.491D-02
1.1354D+01 2.464D-02
1.1874D+01 2.198D-02
1.2795D+01 1.757D-02
1.3787D+01 1.404D-02
1.4856D+01 1.122D-02
1.6008D+01 8.970D-03
1.6411D+01 8.322D-03
3s3p2(4P)3d5Pe                          !Configuration name
20                                      !Type of cross-section
48                                      !Number of cross-section points
1.0000D+00 0.000D+00
1.7120D+00 0.000D+00
1.7206D+00 1.382D-04
1.7378D+00 9.808D-03
1.7465D+00 4.678D-02
1.7552D+00 1.627D-01
1.7640D+00 4.609D-01
1.7905D+00 2.652D+00
1.7994D+00 3.214D+00
1.8084D+00 3.351D+00
1.8174D+00 3.067D+00
1.8356D+00 1.995D+00
1.8633D+00 7.380D-01
1.8726D+00 5.677D-01
1.8819D+00 5.572D-01
1.8913D+00 7.504D-01
1.9198D+00 2.266D+00
1.9390D+00 3.088D+00
1.9486D+00 3.247D+00
1.9584D+00 3.297D+00
1.9681D+00 3.282D+00
1.9978D+00 3.152D+00
2.1208D+00 2.635D+00
2.2513D+00 2.203D+00
2.3899D+00 1.841D+00
2.5371D+00 1.539D+00
2.6933D+00 1.286D+00
2.8591D+00 1.075D+00
3.0351D+00 8.989D-01
3.2219D+00 7.514D-01
3.4203D+00 6.281D-01
3.6309D+00 5.250D-01
3.8544D+00 4.389D-01
4.0917D+00 3.668D-01
4.3436D+00 3.067D-01
4.6110D+00 2.563D-01
4.8948D+00 2.143D-01
5.1962D+00 1.791D-01
5.5161D+00 1.497D-01
5.8557D+00 1.252D-01
6.2162D+00 1.046D-01
6.5989D+00 8.746D-02
7.0051D+00 7.310D-02
7.4364D+00 6.111D-02
7.8942D+00 5.108D-02
8.3802D+00 4.270D-02
8.8961D+00 3.569D-02
8.9404D+00 3.516D-02
3s23p4d3Po                              !Configuration name
20                                      !Type of cross-section
205                                     !Number of cross-section points
1.0000D+00 6.135D+00
1.0050D+00 5.968D+00
1.0100D+00 5.641D+00
1.0303D+00 2.708D+00
1.0355D+00 1.929D+00
1.0406D+00 1.416D+00
1.0458D+00 1.230D+00
1.0510D+00 1.398D+00
1.0616D+00 2.374D+00
1.0722D+00 3.326D+00
1.0776D+00 3.566D+00
1.0829D+00 3.656D+00
1.0883D+00 3.675D+00
1.0938D+00 3.674D+00
1.0992D+00 3.677D+00
1.1102D+00 3.696D+00
1.1158D+00 3.701D+00
1.1213D+00 3.698D+00
1.1326D+00 3.678D+00
1.1382D+00 3.680D+00
1.1439D+00 3.709D+00
1.1553D+00 3.848D+00
1.1611D+00 3.897D+00
1.1669D+00 3.887D+00
1.1786D+00 3.712D+00
1.2083D+00 3.315D+00
1.2204D+00 3.176D+00
1.2265D+00 3.104D+00
1.2326D+00 3.069D+00
1.2387D+00 3.139D+00
1.2449D+00 3.439D+00
1.2511D+00 4.078D+00
1.2574D+00 5.229D+00
1.2699D+00 9.149D+00
1.2763D+00 1.101D+01
1.2827D+00 1.158D+01
1.2891D+00 1.073D+01
1.2955D+00 9.139D+00
1.3020D+00 7.735D+00
1.3282D+00 4.628D+00
1.3348D+00 4.185D+00
1.3481D+00 3.705D+00
1.3684D+00 2.416D+00
1.3752D+00 2.011D+00
1.3821D+00 1.772D+00
1.3890D+00 1.691D+00
1.3960D+00 1.688D+00
1.4029D+00 1.710D+00
1.4099D+00 1.727D+00
1.4169D+00 1.731D+00
1.4240D+00 1.725D+00
1.4672D+00 1.604D+00
1.4745D+00 1.582D+00
1.4819D+00 1.568D+00
1.4893D+00 1.578D+00
1.4967D+00 1.624D+00
1.5042D+00 1.707D+00
1.5117D+00 1.789D+00
1.5192D+00 1.793D+00
1.5268D+00 1.673D+00
1.5421D+00 1.179D+00
1.5498D+00 9.720D-01
1.5575D+00 8.405D-01
1.5653D+00 7.706D-01
1.5889D+00 6.628D-01
1.5968D+00 6.756D-01
1.6048D+00 7.692D-01
1.6208D+00 1.281D+00
1.6289D+00 1.543D+00
1.6452D+00 1.786D+00
1.6534D+00 2.236D+00
1.6617D+00 3.637D+00
1.6783D+00 9.517D+00
1.6867D+00 1.212D+01
1.6951D+00 1.258D+01
1.7036D+00 1.091D+01
1.7120D+00 8.089D+00
1.7206D+00 5.394D+00
1.7292D+00 3.477D+00
1.7378D+00 2.217D+00
1.7465D+00 1.426D+00
1.7552D+00 9.124D-01
1.7640D+00 6.846D-01
1.7728D+00 7.914D-01
1.7816D+00 1.501D+00
1.7905D+00 3.394D+00
1.7994D+00 8.199D+00
1.8084D+00 1.848D+01
1.8356D+00 9.761D+01
1.8448D+00 1.232D+02
1.8540D+00 1.336D+02
1.8633D+00 1.286D+02
1.8913D+00 6.198D+01
1.9008D+00 4.013D+01
1.9102D+00 2.489D+01
1.9198D+00 1.557D+01
1.9293D+00 1.085D+01
1.9390D+00 8.441D+00
1.9486D+00 7.232D+00
1.9780D+00 5.354D+00
1.9878D+00 4.900D+00
1.9978D+00 4.652D+00
2.0077D+00 4.897D+00
2.0178D+00 6.295D+00
2.0278D+00 1.074D+01
2.0380D+00 2.080D+01
2.0584D+00 6.180D+01
2.0686D+00 8.050D+01
2.0790D+00 8.660D+01
2.0893D+00 7.762D+01
2.0998D+00 6.103D+01
2.1208D+00 3.174D+01
2.1313D+00 2.366D+01
2.1420D+00 2.095D+01
2.1527D+00 2.754D+01
2.1634D+00 4.601D+01
2.1742D+00 7.453D+01
2.1851D+00 1.012D+02
